FIELD,YEAR,MONTH,PRODUCTION
Surhuisterveen,2019,NOV,70.146572925
Surhuisterveen,2019,OCT,43.427685805
Surhuisterveen,2019,SEP,1092.987937265
Surhuisterveen,2020,APR,982.6322242
Surhuisterveen,2020,AUG,1012.974744345
Surhuisterveen,2020,DEC,961.389400845
Surhuisterveen,2020,FEB,1017.28618195
Surhuisterveen,2020,JAN,1105.01291335
Surhuisterveen,2020,JUL,865.7560815200001
Surhuisterveen,2020,JUN,726.29842835
Surhuisterveen,2020,MAR,1046.833296185
Surhuisterveen,2020,MAY,857.49398724
Surhuisterveen,2020,NOV,832.24776146
Surhuisterveen,2020,OCT,789.78321305
Surhuisterveen,2020,SEP,911.94658971
Surhuisterveen,2021,APR,884.737
Surhuisterveen,2021,AUG,472.796
Surhuisterveen,2021,DEC,0.0
Surhuisterveen,2021,FEB,788.599
Surhuisterveen,2021,JAN,945.16
Surhuisterveen,2021,JUL,753.636
Surhuisterveen,2021,JUN,708.799
Surhuisterveen,2021,MAR,842.871
Surhuisterveen,2021,MAY,815.557
Surhuisterveen,2021,NOV,0.0
Surhuisterveen,2021,OCT,0.0
Surhuisterveen,2021,SEP,698.277
Tietjerksteradeel,2003,APR,22589.94981000001
Tietjerksteradeel,2003,AUG,21524.485660000006
Tietjerksteradeel,2003,DEC,25641.818904999993
Tietjerksteradeel,2003,FEB,26386.588895
Tietjerksteradeel,2003,JAN,31217.044680000003
Tietjerksteradeel,2003,JUL,22566.741679999996
Tietjerksteradeel,2003,JUN,23946.5705
Tietjerksteradeel,2003,MAR,27803.33974
Tietjerksteradeel,2003,MAY,25100.64751
Tietjerksteradeel,2003,NOV,27045.910769999995
Tietjerksteradeel,2003,OCT,29129.367895000007
Tietjerksteradeel,2003,SEP,25079.54921
Tietjerksteradeel,2004,APR,16929.276974915
Tietjerksteradeel,2004,AUG,25372.78393255
Tietjerksteradeel,2004,DEC,25744.333434870005
Tietjerksteradeel,2004,FEB,27401.621778509998
Tietjerksteradeel,2004,JAN,26986.58446023
Tietjerksteradeel,2004,JUL,26787.897549470003
Tietjerksteradeel,2004,JUN,26600.58051258
Tietjerksteradeel,2004,MAR,28485.464657639997
Tietjerksteradeel,2004,MAY,25251.364270965
Tietjerksteradeel,2004,NOV,24984.411700725002
Tietjerksteradeel,2004,OCT,25016.570784500003
Tietjerksteradeel,2004,SEP,23142.280095870003
Tietjerksteradeel,2005,APR,1334.27970013
Tietjerksteradeel,2005,AUG,12211.63696476
Tietjerksteradeel,2005,DEC,23326.37331252001
Tietjerksteradeel,2005,FEB,21472.482570160002
Tietjerksteradeel,2005,JAN,24398.506635150003
Tietjerksteradeel,2005,JUL,0.0
Tietjerksteradeel,2005,JUN,0.0
Tietjerksteradeel,2005,MAR,16158.726972145
Tietjerksteradeel,2005,MAY,0.0
Tietjerksteradeel,2005,NOV,22164.00467062
Tietjerksteradeel,2005,OCT,21417.169157049997
Tietjerksteradeel,2005,SEP,20427.892023265
Tietjerksteradeel,2006,APR,21162.216244935
Tietjerksteradeel,2006,AUG,18641.57386123
Tietjerksteradeel,2006,DEC,21860.764079295
Tietjerksteradeel,2006,FEB,20912.359627185
Tietjerksteradeel,2006,JAN,22236.417200964996
Tietjerksteradeel,2006,JUL,5230.639900080002
Tietjerksteradeel,2006,JUN,0.0
Tietjerksteradeel,2006,MAR,22743.072832079994
Tietjerksteradeel,2006,MAY,15323.734321855
Tietjerksteradeel,2006,NOV,19584.645718015
Tietjerksteradeel,2006,OCT,21519.592964230003
Tietjerksteradeel,2006,SEP,3411.2849649900004
Tietjerksteradeel,2007,APR,20183.500920129998
Tietjerksteradeel,2007,AUG,13720.841615275001
Tietjerksteradeel,2007,DEC,19785.891852565
Tietjerksteradeel,2007,FEB,18234.919952455
Tietjerksteradeel,2007,JAN,19782.140574825
Tietjerksteradeel,2007,JUL,19003.96459152
Tietjerksteradeel,2007,JUN,12902.845755464998
Tietjerksteradeel,2007,MAR,20627.322649100002
Tietjerksteradeel,2007,MAY,21077.422177235
Tietjerksteradeel,2007,NOV,17369.085807225
Tietjerksteradeel,2007,OCT,17296.5129298
Tietjerksteradeel,2007,SEP,10328.667490425
Tietjerksteradeel,2008,APR,18597.041679419995
Tietjerksteradeel,2008,AUG,17677.211709915
Tietjerksteradeel,2008,DEC,18334.50287354
Tietjerksteradeel,2008,FEB,20082.459051600003
Tietjerksteradeel,2008,JAN,21345.86956203
Tietjerksteradeel,2008,JUL,16507.99350492
Tietjerksteradeel,2008,JUN,13915.185440980002
Tietjerksteradeel,2008,MAR,20259.49699673
Tietjerksteradeel,2008,MAY,18925.838641535003
Tietjerksteradeel,2008,NOV,17484.425993665
Tietjerksteradeel,2008,OCT,16752.629348335
Tietjerksteradeel,2008,SEP,14825.256391820001
Tietjerksteradeel,2009,APR,14080.153048679997
Tietjerksteradeel,2009,AUG,12488.220908950003
Tietjerksteradeel,2009,DEC,13597.94507269
Tietjerksteradeel,2009,FEB,15550.22984693
Tietjerksteradeel,2009,JAN,17597.101464814998
Tietjerksteradeel,2009,JUL,12024.559393575
Tietjerksteradeel,2009,JUN,11252.870082605003
Tietjerksteradeel,2009,MAR,15529.635796300003
Tietjerksteradeel,2009,MAY,15110.953746695
Tietjerksteradeel,2009,NOV,14126.80349981
Tietjerksteradeel,2009,OCT,13754.426944129997
Tietjerksteradeel,2009,SEP,12290.047741794999
Tietjerksteradeel,2010,APR,11465.303590730002
Tietjerksteradeel,2010,AUG,10756.125377915001
Tietjerksteradeel,2010,DEC,11118.70493799
Tietjerksteradeel,2010,FEB,11777.648098505
Tietjerksteradeel,2010,JAN,13510.46941106
Tietjerksteradeel,2010,JUL,10854.808456505001
Tietjerksteradeel,2010,JUN,11511.297884729998
Tietjerksteradeel,2010,MAR,12137.007003085
Tietjerksteradeel,2010,MAY,10803.75162542
Tietjerksteradeel,2010,NOV,10973.33976082
Tietjerksteradeel,2010,OCT,10944.135493959999
Tietjerksteradeel,2010,SEP,8073.500795960001
Tietjerksteradeel,2011,APR,10323.94463597
Tietjerksteradeel,2011,AUG,10964.810773045
Tietjerksteradeel,2011,DEC,9761.121110594999
Tietjerksteradeel,2011,FEB,9914.919278275
Tietjerksteradeel,2011,JAN,11058.68449415
Tietjerksteradeel,2011,JUL,11141.690480925003
Tietjerksteradeel,2011,JUN,10734.882554560003
Tietjerksteradeel,2011,MAR,10815.282901285002
Tietjerksteradeel,2011,MAY,2196.604143155
Tietjerksteradeel,2011,NOV,10148.913139170001
Tietjerksteradeel,2011,OCT,7873.646094295002
Tietjerksteradeel,2011,SEP,9987.152473069998
Tietjerksteradeel,2012,APR,9001.722614290002
Tietjerksteradeel,2012,AUG,8524.352478489998
Tietjerksteradeel,2012,DEC,9451.311563565
Tietjerksteradeel,2012,FEB,8749.393275780001
Tietjerksteradeel,2012,JAN,9661.005457435002
Tietjerksteradeel,2012,JUL,8257.10453205
Tietjerksteradeel,2012,JUN,0.009494235
Tietjerksteradeel,2012,MAR,9429.794462310001
Tietjerksteradeel,2012,MAY,7057.464688284999
Tietjerksteradeel,2012,NOV,8716.357557639998
Tietjerksteradeel,2012,OCT,9074.974856974999
Tietjerksteradeel,2012,SEP,8756.323012415001
Tietjerksteradeel,2013,APR,7130.618823874999
Tietjerksteradeel,2013,AUG,5963.11591067
Tietjerksteradeel,2013,DEC,5898.40320491
Tietjerksteradeel,2013,FEB,7481.244087170001
Tietjerksteradeel,2013,JAN,9434.55001913
Tietjerksteradeel,2013,JUL,6891.367266619998
Tietjerksteradeel,2013,JUN,6917.105082790001
Tietjerksteradeel,2013,MAR,7826.962940800001
Tietjerksteradeel,2013,MAY,6625.571938134999
Tietjerksteradeel,2013,NOV,5983.099165515
Tietjerksteradeel,2013,OCT,6142.416648475001
Tietjerksteradeel,2013,SEP,5912.522187269999
Tietjerksteradeel,2014,APR,5506.1362269050005
Tietjerksteradeel,2014,AUG,5277.557244705
Tietjerksteradeel,2014,DEC,4712.557429685
Tietjerksteradeel,2014,FEB,5558.207886220001
Tietjerksteradeel,2014,JAN,6452.863364165
Tietjerksteradeel,2014,JUL,5035.678949100001
Tietjerksteradeel,2014,JUN,5487.403046335
Tietjerksteradeel,2014,MAR,5857.861766545
Tietjerksteradeel,2014,MAY,5333.569011545001
Tietjerksteradeel,2014,NOV,4094.58083828
Tietjerksteradeel,2014,OCT,4638.345214349999
Tietjerksteradeel,2014,SEP,4741.280655305
Tietjerksteradeel,2015,APR,8063.258626225
Tietjerksteradeel,2015,AUG,5731.154870980001
Tietjerksteradeel,2015,DEC,7581.414595909999
Tietjerksteradeel,2015,FEB,4950.753017025
Tietjerksteradeel,2015,JAN,5977.0692713749995
Tietjerksteradeel,2015,JUL,6278.815048144999
Tietjerksteradeel,2015,JUN,4900.608687415
Tietjerksteradeel,2015,MAR,6238.236687754999
Tietjerksteradeel,2015,MAY,7893.178900435
Tietjerksteradeel,2015,NOV,6224.800235399999
Tietjerksteradeel,2015,OCT,4608.038561315
Tietjerksteradeel,2015,SEP,5484.8522618649995
Tietjerksteradeel,2016,APR,1947.8108797250002
Tietjerksteradeel,2016,AUG,4669.945193175001
Tietjerksteradeel,2016,DEC,5993.7495873550015
Tietjerksteradeel,2016,FEB,6510.122040535
Tietjerksteradeel,2016,JAN,7232.6565321650005
Tietjerksteradeel,2016,JUL,8395.99042129
Tietjerksteradeel,2016,JUN,7627.14938082
Tietjerksteradeel,2016,MAR,8193.77587477
Tietjerksteradeel,2016,MAY,5417.9463878199995
Tietjerksteradeel,2016,NOV,3678.061364425
Tietjerksteradeel,2016,OCT,5520.4788512449995
Tietjerksteradeel,2016,SEP,5121.15449189
Tietjerksteradeel,2017,APR,8568.786553205002
Tietjerksteradeel,2017,AUG,7534.21136932
Tietjerksteradeel,2017,DEC,6183.346295560001
Tietjerksteradeel,2017,FEB,5387.027884085001
Tietjerksteradeel,2017,JAN,5185.335520490001
Tietjerksteradeel,2017,JUL,6777.142125335
Tietjerksteradeel,2017,JUN,7158.36625312
Tietjerksteradeel,2017,MAR,6167.757816605
Tietjerksteradeel,2017,MAY,7934.4587793
Tietjerksteradeel,2017,NOV,6380.54577617
Tietjerksteradeel,2017,OCT,5983.272171574999
Tietjerksteradeel,2017,SEP,5888.729634360001
Tietjerksteradeel,2018,APR,4722.812258400001
Tietjerksteradeel,2018,AUG,5136.233446900002
Tietjerksteradeel,2018,DEC,6891.93903055
Tietjerksteradeel,2018,FEB,5305.907030415
Tietjerksteradeel,2018,JAN,6842.0172880049995
Tietjerksteradeel,2018,JUL,5447.1168974
Tietjerksteradeel,2018,JUN,2782.0745837499994
Tietjerksteradeel,2018,MAR,2192.973125725
Tietjerksteradeel,2018,MAY,4847.640350349999
Tietjerksteradeel,2018,NOV,7428.84856895
Tietjerksteradeel,2018,OCT,6297.610468700001
Tietjerksteradeel,2018,SEP,5886.98480495
Tietjerksteradeel,2019,APR,9391.739458600001
Tietjerksteradeel,2019,AUG,7685.024127550001
Tietjerksteradeel,2019,DEC,7258.205518550001
Tietjerksteradeel,2019,FEB,5898.166903950001
Tietjerksteradeel,2019,JAN,6647.66291315
Tietjerksteradeel,2019,JUL,7914.6263773
Tietjerksteradeel,2019,JUN,8028.989712450001
Tietjerksteradeel,2019,MAR,6374.4504773
Tietjerksteradeel,2019,MAY,9335.797316150001
Tietjerksteradeel,2019,NOV,7072.0235702
Tietjerksteradeel,2019,OCT,7581.2310407
Tietjerksteradeel,2019,SEP,7725.1847416
Tietjerksteradeel,2020,APR,7524.94921562
Tietjerksteradeel,2020,AUG,7184.319271949999
Tietjerksteradeel,2020,DEC,6261.713821079999
Tietjerksteradeel,2020,FEB,6674.949344539999
Tietjerksteradeel,2020,JAN,7078.775026200001
Tietjerksteradeel,2020,JUL,7097.36684816
Tietjerksteradeel,2020,JUN,7867.065534525002
Tietjerksteradeel,2020,MAR,7286.70932185
Tietjerksteradeel,2020,MAY,7096.69803205
Tietjerksteradeel,2020,NOV,6226.381552984998
Tietjerksteradeel,2020,OCT,7061.59257068
Tietjerksteradeel,2020,SEP,7051.91267064
Tietjerksteradeel,2021,APR,5548.199000000001
Tietjerksteradeel,2021,AUG,7249.22
Tietjerksteradeel,2021,DEC,0.0
Tietjerksteradeel,2021,FEB,5345.0599999999995
Tietjerksteradeel,2021,JAN,5770.711000000001
Tietjerksteradeel,2021,JUL,6989.601999999999
Tietjerksteradeel,2021,JUN,5439.092
Tietjerksteradeel,2021,MAR,5512.308000000001
Tietjerksteradeel,2021,MAY,7669.023999999999
Tietjerksteradeel,2021,NOV,0.0
Tietjerksteradeel,2021,OCT,0.0
Tietjerksteradeel,2021,SEP,7214.698
Tubbergen,2003,APR,6419.157775
Tubbergen,2003,AUG,6724.0282099999995
Tubbergen,2003,DEC,3883.142115
Tubbergen,2003,FEB,7137.554889999999
Tubbergen,2003,JAN,8341.212905
Tubbergen,2003,JUL,6976.152895
Tubbergen,2003,JUN,6770.4444699999995
Tubbergen,2003,MAR,7716.703225000001
Tubbergen,2003,MAY,6923.407145
Tubbergen,2003,NOV,3931.6682049999995
Tubbergen,2003,OCT,5669.11321
Tubbergen,2003,SEP,3547.679145
Tubbergen,2004,APR,3885.9745617750004
Tubbergen,2004,AUG,3901.8837348900006
Tubbergen,2004,DEC,4413.46265431
Tubbergen,2004,FEB,5997.997730059999
Tubbergen,2004,JAN,6438.913168205
Tubbergen,2004,JUL,3809.2105070550006
Tubbergen,2004,JUN,4014.49169148
Tubbergen,2004,MAR,5248.523874075
Tubbergen,2004,MAY,3904.528406795
Tubbergen,2004,NOV,3357.3366118900003
Tubbergen,2004,OCT,5054.404745265001
Tubbergen,2004,SEP,3894.17230624
Tubbergen,2005,APR,3607.6289095350003
Tubbergen,2005,AUG,2778.32330601
Tubbergen,2005,DEC,4629.963914675
Tubbergen,2005,FEB,4361.755995585
Tubbergen,2005,JAN,4935.85867214
Tubbergen,2005,JUL,2732.298419475
Tubbergen,2005,JUN,3076.76086934
Tubbergen,2005,MAR,4380.00075051
Tubbergen,2005,MAY,2877.49797499
Tubbergen,2005,NOV,4231.1279809650005
Tubbergen,2005,OCT,1250.05528653
Tubbergen,2005,SEP,0.0
Tubbergen,2006,APR,1455.0653578
Tubbergen,2006,AUG,4115.88801145
Tubbergen,2006,DEC,4301.7070690400005
Tubbergen,2006,FEB,4400.424959825
Tubbergen,2006,JAN,3782.2838016799997
Tubbergen,2006,JUL,4914.864808725
Tubbergen,2006,JUN,4574.358290110001
Tubbergen,2006,MAR,1918.6213816750003
Tubbergen,2006,MAY,5080.015971635
Tubbergen,2006,NOV,3252.75655845
Tubbergen,2006,OCT,4767.57230185
Tubbergen,2006,SEP,3238.9129089050007
Tubbergen,2007,APR,0.0
Tubbergen,2007,AUG,5145.25929964
Tubbergen,2007,DEC,5598.31364469
Tubbergen,2007,FEB,4364.823688405
Tubbergen,2007,JAN,3862.002673315
Tubbergen,2007,JUL,5093.468247715
Tubbergen,2007,JUN,4344.069290695001
Tubbergen,2007,MAR,5058.580098835
Tubbergen,2007,MAY,3775.1135444250003
Tubbergen,2007,NOV,4715.23163921
Tubbergen,2007,OCT,5154.791511580001
Tubbergen,2007,SEP,4860.431194725
Tubbergen,2008,APR,5053.288645195
Tubbergen,2008,AUG,3076.9022279500005
Tubbergen,2008,DEC,1166.367824665
Tubbergen,2008,FEB,5164.162321525
Tubbergen,2008,JAN,5505.499058245
Tubbergen,2008,JUL,4420.462015335
Tubbergen,2008,JUN,5015.731561365001
Tubbergen,2008,MAR,5512.522682315001
Tubbergen,2008,MAY,5008.7501338950005
Tubbergen,2008,NOV,981.004490355
Tubbergen,2008,OCT,3677.611970635
Tubbergen,2008,SEP,3679.0202821599996
Tubbergen,2009,APR,238.21774055499998
Tubbergen,2009,AUG,450.01408002
Tubbergen,2009,DEC,0.0
Tubbergen,2009,FEB,934.178923335
Tubbergen,2009,JAN,948.717761865
Tubbergen,2009,JUL,951.3402805549999
Tubbergen,2009,JUN,981.492916
Tubbergen,2009,MAR,1096.93226445
Tubbergen,2009,MAY,650.5354879650001
Tubbergen,2009,NOV,0.0
Tubbergen,2009,OCT,0.0
Tubbergen,2009,SEP,0.0
Tubbergen,2011,APR,0.0
Tubbergen,2011,AUG,0.0
Tubbergen,2011,DEC,0.0
Tubbergen,2011,FEB,0.0
Tubbergen,2011,JAN,0.0
Tubbergen,2011,JUL,0.0
Tubbergen,2011,JUN,0.0
Tubbergen,2011,MAR,0.0
Tubbergen,2011,MAY,0.0
Tubbergen,2011,NOV,0.0
Tubbergen,2011,OCT,0.0
Tubbergen,2011,SEP,0.0
Tubbergen,2012,APR,0.0
Tubbergen,2012,AUG,0.0
Tubbergen,2012,DEC,0.0
Tubbergen,2012,FEB,0.0
Tubbergen,2012,JAN,0.0
Tubbergen,2012,JUL,0.0
Tubbergen,2012,JUN,0.0
Tubbergen,2012,MAR,0.0
Tubbergen,2012,MAY,0.0
Tubbergen,2012,NOV,0.0
Tubbergen,2012,OCT,0.0
Tubbergen,2012,SEP,0.0
Tubbergen-Mander,2003,APR,1503.2538749999999
Tubbergen-Mander,2003,AUG,1379.82882
Tubbergen-Mander,2003,DEC,1052.80517
Tubbergen-Mander,2003,FEB,1776.47686
Tubbergen-Mander,2003,JAN,1755.37856
Tubbergen-Mander,2003,JUL,1468.44168
Tubbergen-Mander,2003,JUN,1397.762375
Tubbergen-Mander,2003,MAR,1647.7772300000001
Tubbergen-Mander,2003,MAY,1453.6728699999999
Tubbergen-Mander,2003,NOV,1014.8282300000001
Tubbergen-Mander,2003,OCT,1428.35491
Tubbergen-Mander,2003,SEP,1090.78211
Tubbergen-Mander,2004,APR,749.80404438
Tubbergen-Mander,2004,AUG,1368.46738545
Tubbergen-Mander,2004,DEC,1455.4482919450002
Tubbergen-Mander,2004,FEB,1097.3299674050002
Tubbergen-Mander,2004,JAN,1204.9555604500001
Tubbergen-Mander,2004,JUL,2075.042068045
Tubbergen-Mander,2004,JUN,1252.003714535
Tubbergen-Mander,2004,MAR,757.9553725850001
Tubbergen-Mander,2004,MAY,733.3220524200001
Tubbergen-Mander,2004,NOV,1468.7286168800001
Tubbergen-Mander,2004,OCT,1400.7520041100001
Tubbergen-Mander,2004,SEP,838.1099241150001
Tubbergen-Mander,2005,APR,1289.93740302
Tubbergen-Mander,2005,AUG,1260.318554565
Tubbergen-Mander,2005,DEC,1863.3121882250002
Tubbergen-Mander,2005,FEB,1546.749075365
Tubbergen-Mander,2005,JAN,1230.932842325
Tubbergen-Mander,2005,JUL,1147.37408009
Tubbergen-Mander,2005,JUN,1523.099990895
Tubbergen-Mander,2005,MAR,1825.4407397250002
Tubbergen-Mander,2005,MAY,1821.366657995
Tubbergen-Mander,2005,NOV,1617.52015797
Tubbergen-Mander,2005,OCT,831.079970555
Tubbergen-Mander,2005,SEP,0.0
Tubbergen-Mander,2006,APR,661.5298120950001
Tubbergen-Mander,2006,AUG,1670.6783797350001
Tubbergen-Mander,2006,DEC,1303.2430459149998
Tubbergen-Mander,2006,FEB,1246.6500209100002
Tubbergen-Mander,2006,JAN,1104.606771075
Tubbergen-Mander,2006,JUL,1481.1407467699999
Tubbergen-Mander,2006,JUN,1244.916795565
Tubbergen-Mander,2006,MAR,874.4021648600001
Tubbergen-Mander,2006,MAY,80.016357665
Tubbergen-Mander,2006,NOV,1327.3784461999999
Tubbergen-Mander,2006,OCT,1562.4282770099999
Tubbergen-Mander,2006,SEP,1260.12550512
Tubbergen-Mander,2007,APR,0.0
Tubbergen-Mander,2007,AUG,1157.03921132
Tubbergen-Mander,2007,DEC,1151.196037135
Tubbergen-Mander,2007,FEB,1015.7143586000001
Tubbergen-Mander,2007,JAN,1279.3101893100002
Tubbergen-Mander,2007,JUL,1327.7888081350002
Tubbergen-Mander,2007,JUN,1439.727948615
Tubbergen-Mander,2007,MAR,914.6640507500001
Tubbergen-Mander,2007,MAY,1335.37048224
Tubbergen-Mander,2007,NOV,973.3531918600002
Tubbergen-Mander,2007,OCT,980.371541355
Tubbergen-Mander,2007,SEP,1163.916202205
Tubbergen-Mander,2008,APR,1156.80080053
Tubbergen-Mander,2008,AUG,840.0309243300001
Tubbergen-Mander,2008,DEC,729.4315259000001
Tubbergen-Mander,2008,FEB,953.6389403400001
Tubbergen-Mander,2008,JAN,1200.059699935
Tubbergen-Mander,2008,JUL,632.006960905
Tubbergen-Mander,2008,JUN,996.9811780299999
Tubbergen-Mander,2008,MAR,751.69656189
Tubbergen-Mander,2008,MAY,941.7141811800002
Tubbergen-Mander,2008,NOV,813.602138835
Tubbergen-Mander,2008,OCT,882.6368313500001
Tubbergen-Mander,2008,SEP,879.3043548649999
Tubbergen-Mander,2009,APR,157.050470625
Tubbergen-Mander,2009,AUG,1103.918966495
Tubbergen-Mander,2009,DEC,0.0
Tubbergen-Mander,2009,FEB,970.311871915
Tubbergen-Mander,2009,JAN,735.0436737
Tubbergen-Mander,2009,JUL,1010.362774805
Tubbergen-Mander,2009,JUN,972.17801655
Tubbergen-Mander,2009,MAR,752.9540205700001
Tubbergen-Mander,2009,MAY,998.170067235
Tubbergen-Mander,2009,NOV,302.35868238500007
Tubbergen-Mander,2009,OCT,1142.619578185
Tubbergen-Mander,2009,SEP,1051.80089092
Tubbergen-Mander,2011,APR,0.0
Tubbergen-Mander,2011,AUG,0.0
Tubbergen-Mander,2011,DEC,0.0
Tubbergen-Mander,2011,FEB,0.0
Tubbergen-Mander,2011,JAN,0.0
Tubbergen-Mander,2011,JUL,0.0
Tubbergen-Mander,2011,JUN,0.0
Tubbergen-Mander,2011,MAR,0.0
Tubbergen-Mander,2011,MAY,0.0
Tubbergen-Mander,2011,NOV,0.0
Tubbergen-Mander,2011,OCT,0.0
Tubbergen-Mander,2011,SEP,0.0
Tubbergen-Mander,2012,APR,0.0
Tubbergen-Mander,2012,AUG,0.0
Tubbergen-Mander,2012,DEC,0.0
Tubbergen-Mander,2012,FEB,0.0
Tubbergen-Mander,2012,JAN,0.0
Tubbergen-Mander,2012,JUL,0.0
Tubbergen-Mander,2012,JUN,0.0
Tubbergen-Mander,2012,MAR,0.0
Tubbergen-Mander,2012,MAY,0.0
Tubbergen-Mander,2012,NOV,0.0
Tubbergen-Mander,2012,OCT,0.0
Tubbergen-Mander,2012,SEP,0.0
Ureterp,2003,APR,13183.272755
Ureterp,2003,AUG,17316.429724999998
Ureterp,2003,DEC,17739.450640000003
Ureterp,2003,FEB,16433.465870000004
Ureterp,2003,JAN,19365.074655000004
Ureterp,2003,JUL,15797.352125
Ureterp,2003,JUN,11607.229745
Ureterp,2003,MAR,16264.679470000003
Ureterp,2003,MAY,14452.3355
Ureterp,2003,NOV,18788.03615
Ureterp,2003,OCT,18873.484265
Ureterp,2003,SEP,19101.345905
Ureterp,2004,APR,10680.06284167
Ureterp,2004,AUG,15953.020656975
Ureterp,2004,DEC,14796.372819119999
Ureterp,2004,FEB,16475.430388700002
Ureterp,2004,JAN,18698.52661225
Ureterp,2004,JUL,16464.4592727
Ureterp,2004,JUN,16324.574378955
Ureterp,2004,MAR,16987.713991340002
Ureterp,2004,MAY,8164.957706800001
Ureterp,2004,NOV,14628.00205563
Ureterp,2004,OCT,14819.475457620001
Ureterp,2004,SEP,15010.21041911
Ureterp,2005,APR,13295.7055957
Ureterp,2005,AUG,13543.40807702
Ureterp,2005,DEC,12513.24982224
Ureterp,2005,FEB,12490.569149740002
Ureterp,2005,JAN,14192.202955235001
Ureterp,2005,JUL,10095.094540615
Ureterp,2005,JUN,0.0
Ureterp,2005,MAR,13759.251070425002
Ureterp,2005,MAY,9332.892080239999
Ureterp,2005,NOV,12386.761294079999
Ureterp,2005,OCT,12866.974425805001
Ureterp,2005,SEP,12773.083826060001
Ureterp,2006,APR,10481.417072595
Ureterp,2006,AUG,8252.202342044999
Ureterp,2006,DEC,9908.579239125002
Ureterp,2006,FEB,10313.573766605
Ureterp,2006,JAN,11329.912634885
Ureterp,2006,JUL,8447.789912535001
Ureterp,2006,JUN,3783.54126036
Ureterp,2006,MAR,10263.14777469
Ureterp,2006,MAY,10763.721820830002
Ureterp,2006,NOV,9421.5091599
Ureterp,2006,OCT,9813.95019888
Ureterp,2006,SEP,6343.69337556
Ureterp,2007,APR,9017.886021920001
Ureterp,2007,AUG,4305.0026235000005
Ureterp,2007,DEC,7247.256555765
Ureterp,2007,FEB,8895.93362826
Ureterp,2007,JAN,9986.961533455
Ureterp,2007,JUL,5126.492361789999
Ureterp,2007,JUN,0.0
Ureterp,2007,MAR,9435.540584315002
Ureterp,2007,MAY,9330.994288155001
Ureterp,2007,NOV,7138.598200935001
Ureterp,2007,OCT,7299.688996010001
Ureterp,2007,SEP,6651.210592295
Ureterp,2008,APR,6346.016298390001
Ureterp,2008,AUG,5179.555641204999
Ureterp,2008,DEC,4565.258593320001
Ureterp,2008,FEB,6463.74692222
Ureterp,2008,JAN,7273.3150660950005
Ureterp,2008,JUL,4741.11925331
Ureterp,2008,JUN,3000.135008485
Ureterp,2008,MAR,6742.674887540001
Ureterp,2008,MAY,5728.761268845001
Ureterp,2008,NOV,3524.233659125
Ureterp,2008,OCT,4080.8268565100007
Ureterp,2008,SEP,4954.2184128
Ureterp,2009,APR,5037.137896545
Ureterp,2009,AUG,4605.030998650001
Ureterp,2009,DEC,6216.7828814
Ureterp,2009,FEB,4024.913196765
Ureterp,2009,JAN,4212.75874607
Ureterp,2009,JUL,5755.241745175
Ureterp,2009,JUN,3828.5861308600006
Ureterp,2009,MAR,4663.685327565001
Ureterp,2009,MAY,4860.644287555
Ureterp,2009,NOV,5111.08849296
Ureterp,2009,OCT,3345.10381755
Ureterp,2009,SEP,5137.463477789999
Ureterp,2010,APR,4840.05973116
Ureterp,2010,AUG,3787.5984634499996
Ureterp,2010,DEC,5412.8110616
Ureterp,2010,FEB,4895.49551441
Ureterp,2010,JAN,6029.31815641
Ureterp,2010,JUL,4417.88696782
Ureterp,2010,JUN,5319.63463931
Ureterp,2010,MAR,4620.760836215
Ureterp,2010,MAY,3084.057716395
Ureterp,2010,NOV,5087.345521055
Ureterp,2010,OCT,3544.04601774
Ureterp,2010,SEP,3582.4491434
Ureterp,2011,APR,4937.770178119999
Ureterp,2011,AUG,3512.5546951600004
Ureterp,2011,DEC,3762.4946511950006
Ureterp,2011,FEB,4314.348115485
Ureterp,2011,JAN,5039.292032975
Ureterp,2011,JUL,3954.42694121
Ureterp,2011,JUN,4000.236625085
Ureterp,2011,MAR,5693.322454335001
Ureterp,2011,MAY,4002.84964954
Ureterp,2011,NOV,2833.1852155
Ureterp,2011,OCT,4464.681942305
Ureterp,2011,SEP,4668.064279730001
Ureterp,2012,APR,0.0
Ureterp,2012,AUG,1037.29159001
Ureterp,2012,DEC,4875.67155173
Ureterp,2012,FEB,4486.489145185
Ureterp,2012,JAN,4617.65622137
Ureterp,2012,JUL,0.0
Ureterp,2012,JUN,0.00632949
Ureterp,2012,MAR,700.1091085600001
Ureterp,2012,MAY,0.001054915
Ureterp,2012,NOV,5390.281241945
Ureterp,2012,OCT,4693.484566485
Ureterp,2012,SEP,3371.0199143550003
Ureterp,2013,APR,4934.752066305001
Ureterp,2013,AUG,5336.383524765001
Ureterp,2013,DEC,3113.25881851
Ureterp,2013,FEB,4358.89612102
Ureterp,2013,JAN,4947.84039671
Ureterp,2013,JUL,4900.880855485
Ureterp,2013,JUN,2747.221247065
Ureterp,2013,MAR,4569.82426544
Ureterp,2013,MAY,4051.1563172200003
Ureterp,2013,NOV,2920.242075875
Ureterp,2013,OCT,3722.8277373650003
Ureterp,2013,SEP,5434.4663567200005
Ureterp,2014,APR,2369.694596355
Ureterp,2014,AUG,3604.4504506400003
Ureterp,2014,DEC,3218.7893503650002
Ureterp,2014,FEB,2804.5052413950007
Ureterp,2014,JAN,2518.58213471
