YEAR,FIELD,WELL,PRODUCTION
2013,K07-FD,K07-FD-101,3139.80891923
2013,K08-FA,K08-FA-101,39543.917070489995
2013,K08-FA,K08-FA-103,920.47452257
2013,K08-FA,K08-FA-104,16164.782184245003
2013,K08-FA,K08-FA-108,27217.839761785
2013,K08-FA,K08-FA-109,173724.0773456
2013,K08-FA,K08-FA-202,42554.52633001001
2013,K08-FA,K08-FA-203,19952.498798175
2013,K08-FA,K08-FA-205,23644.052525450003
2013,K08-FA,K08-FA-206,20473.72491527
2013,K08-FA,K08-FA-207,27.019537895
2013,K08-FA,K08-FA-302,3675.0073855
2013,K08-FA,K08-FA-305,42761.49643335
2013,K08-FA,K08-FA-306,6176.10324917
2013,K08-FC,K08-FA-308,155005.238345025
2013,K09ab-A,K09AB-A-02,32926.56924969501
2013,K09ab-A,K09AB-A-03,28045.89212629
2013,K09ab-B,K09AB-B-03,0.0
2013,K09ab-B,K09AB-B-04,0.0
2013,K09ab-C,K09AB-B-05,0.0
2013,K09ab-D,K09AB-B-06,80632.18539455002
2013,K09c-A,K09C-A-02,0.0
2013,K09c-A,K09C-A-04,15956.022945065004
2013,K09c-A,K09C-A-05,2282.294888605
2013,K12-B,K12-B-02,17733.81317424
2013,K12-B,K12-B-05,9942.961028805
2013,K12-B,K12-B-06,0.0
2013,K12-B,K12-B-07,22176.57925742
2013,K12-B,K12-B-08,0.0
2013,K12-B9,K12-B-09,44136.161444425
2013,K12-B9,K12-B-10,58716.012959795
2013,K12-B9,K12-B-11,57894.26898699
2013,K12-B9,K15-FG-106,57757.558332479995
2013,K12-D,K12-D-02,752.208195665
2013,K12-D,K12-D-03,8877.789090260001
2013,K12-G,K12-G-02,80602.47476848999
2013,K12-G,K12-G-03,38203.176015985
2013,K12-G,K12-G-04,7270.60920912
2013,K12-G,K12-G-05,12169.700928765
2013,K12-G,K12-G-06,69550.80440417501
2013,K12-G,K12-G-07,52095.585842115004
2013,K12-G,K12-G-08,4242.787956460001
2013,K12-G,K12-G-09,5605.567240230001
2013,K12-H (K12-S2 & K12-D5),K12-D-05,78830.75452022499
2013,K12-K,K12-K-02,0.0
2013,K14-FA,K14-FA-102,2464.69074702
2013,K14-FA,K14-FA-106,2041.1349901150006
2013,K14-FA,K14-FA-107,5436.3145678
2013,K14-FB,K14-FB-101,15558.817909944999
2013,K14-FB,K14-FB-102,33799.80573348
2013,K15-FA,K15-FA-101,54244.03522534999
2013,K15-FA,K15-FA-102,228.712956405
2013,K15-FA,K15-FA-103,11566.171398285
2013,K15-FA,K15-FA-106,19537.136566075
2013,K15-FB,K15-FB-101,77746.90214686
2013,K15-FB,K15-FB-102,35466.771867330004
2013,K15-FB,K15-FB-104,29862.288024805
2013,K15-FB,K15-FB-106,57643.419694225
2013,K15-FC,K15-FC-102,5494.36021076
2013,K15-FC,K15-FC-103,26335.140690450004
2013,K15-FC,K15-FC-104,0.001054915
2013,K15-FE,K15-FA-107,61833.225599725
2013,K15-FG,K15-FG-101,9715.07512576
2013,K15-FG,K15-FG-102,15402.274853435001
2013,K15-FG,K15-FG-103,23681.948236995002
2013,K15-FJ,K15-FK-104,30804.322900145005
2013,K15-FK,K15-FK-102,131850.92905341
2013,K15-FK,K15-FK-105,71887.00966894
2013,K15-FL,K15-FG-105,3050.545176675
2013,K15-FM,K15-FK-103,35814.49294963
2013,K15-FN,K15-FA-108,879.41090128
2013,K15-FO,K15-FB-107,41095.681211765
2013,K15-FP,K15-FB-108,111884.79125919999
2013,K17-FA,K17-FA-101,92123.05168556
2013,K17-FA,K17-FA-102,0.0
2013,K18-Golf,K18-G-04,115996.10304938
2013,Kiel-Windeweer,KIEL WINDEWEER-01,24749.397737025003
2013,Kiel-Windeweer,KIEL WINDEWEER-02,41230.67235482501
2013,Kollum,KOLLUMERPOMP-03,38182.196921380004
2013,Kollum-Noord,KOLLUMERPOMP-01,113652.16842240999
2013,Kollumerland,KOLLUMERLAND-01,3.7133008
2013,Kommerzijl,KRABBUREN-03,26367.785035125
2013,Kommerzijl,LAUWERZIJL-01,40529.959834885
2013,Kommerzijl,LAUWERZIJL-02,56053.576286195006
2013,Kommerzijl,LAUWERZIJL-03,60432.186658734994
2013,L01-A,L04-PN-01,56372.266107695
2013,L02-FA,L02-FA-101,6479.262612040001
2013,L02-FA,L02-FA-102,45937.479442845004
2013,L02-FA,L02-FA-103,69080.991679435
2013,L02-FB,L02-FA-104,342990.78541967506
2013,L02-FB,L02-FA-105,1258.377510965
2013,L04-A,L04-A-03,240.60712303
2013,L04-A,L04-A-04,13312.401735405
2013,L04-A,L04-A-05,22687.03574728
2013,L04-A,L04-A-06,21372.11162757
2013,L04-B,L04-B-01,18359.4452838
2013,L04-D,L04-A-07,153497.02214986502
2013,L04-F,L04-PN-04,12579.607140485
2013,L04-I,L04-PN-02,18271.299751145
2013,L05-B,L05-B-03,86343.50786353
2013,L05-C,L05-C-02,63366.782963015
2013,L05-C,L05-C-03,24887.478726120004
2013,L05a-A,L05-FA-101,21110.66782346
2013,L05a-A,L05-FA-102,22751.926733675
2013,L05a-A,L05-FA-103,17545.809387685
2013,L07-A,L07-A-01,0.0
2013,L07-B,L07-B-02,0.0
2013,L07-B,L07-B-05,0.0
2013,L07-B,L07-B-06,0.0
2013,L07-C,L07-C-02,1405.926362185
2013,L07-G,K09AB-AG-01,10548.14150126
2013,L07-H,L07-H-02,13.575701135
2013,L07-H South-East,L07-H-03,9859.83689155
2013,L07-N,L07-N-02,6093.8420323850005
2013,L08-A,L08-A-02,20874.019796424996
2013,L08-D,L11B-A-08,98005.52883871499
2013,L08-G,L08-G-01,0.0
2013,L08-G,L08-G-03,11746.464811105
2013,L08-G,L08-G-04,17855.648472335
2013,L08-H,L08-H-01,10218.608208475
2013,L08-H,L08-H-02,0.0
2013,L08-P,L08-P-03,35064.387199560006
2013,L09-FA,L09-FA-101,114027.16222220499
2013,L09-FB,L09-FB-101,36825.27030603
2013,L09-FC,L09-FF-107,3.362014105
2013,L09-FD,L09-FF-102,116.06385813
2013,L09-FD,L09-FF-103,27859.11520588
2013,L09-FD,L09-FF-108,28744.768039215
2013,L09-FE,L09-FA-102,31348.849979760005
2013,L09-FF,L09-FF-105,1720.25200033
2013,L09-FI,L09-FF-106,0.0
2013,L09-FK,L09-FA-103,234499.562882955
2013,L09-FL,L09-FB-102,100113.979009895
2013,L10-CDA,L10-A-01,12295.568111989998
2013,L10-CDA,L10-A-02,992.8986569799998
2013,L10-CDA,L10-A-04,1484.8466631649999
2013,L10-CDA,L10-A-05,95.28730720499999
2013,L10-CDA,L10-A-08,0.0
2013,L10-CDA,L10-A-11,1573.0966324050003
2013,L10-CDA,L10-B-02,16598.66344917
2013,L10-CDA,L10-B-03,0.0
2013,L10-CDA,L10-B-04,13007.601979710003
2013,L10-CDA,L10-B-05,2602.898325915
2013,L10-CDA,L10-B-06,0.0
2013,L10-CDA,L10-B-08,3993.3279867500005
2013,L10-CDA,L10-C-01,25.772628365000003
2013,L10-CDA,L10-C-02,560.190457535
2013,L10-CDA,L10-C-03,0.0
2013,L10-CDA,L10-C-04,227.63799802000003
2013,L10-CDA,L10-C-05,791.1303395049999
2013,L10-CDA,L10-C-06,3764.53591172
2013,L10-CDA,L10-D-01,2248.6399353600004
2013,L10-CDA,L10-D-02,1060.9069172000002
2013,L10-CDA,L10-D-03,1280.1108697949999
2013,L10-CDA,L10-D-04,0.0
2013,L10-CDA,L10-D-05,639.20042629
2013,L10-CDA,L10-E-02,1108.63549146
2013,L10-CDA,L10-E-03,2347.6479277699996
2013,L10-CDA,L10-E-05,10481.97934229
2013,L10-CDA,L10-E-06,780.4693685150002
2013,L10-CDA,L10-E-08,0.0
2013,L10-CDA,L10-F-02,9258.177725365
2013,L10-CDA,L10-F-03,1650.696179805
2013,L10-CDA,L10-F-04,4596.45664953
2013,L10-CDA,L10-F-05,573.982416245
2013,L10-CDA,L10-L-02,294.11663149
2013,L10-CDA,L10-L-03,0.0
2013,L10-CDA,L10-L-04,64.44264752000001
2013,L10-G,L10-G-01,2179.495531685
2013,L10-M,L10-M-02,41262.23435671
2013,L10-M,L10-M-03,92372.11711706
2013,L12b-C,L15-FA-106,29710.40030819
2013,L13-FC,L13-FC-101,28489.671658660005
2013,L13-FC,L13-FC-102,703.0375526
2013,L13-FC,L13-FC-103,1477.58779305
2013,L13-FD,L13-FD-102,25623.603687695002
2013,L13-FE,L13-FE-102,1365.189764545
2013,L13-FE,L13-FE-103,0.0
2013,L13-FF,L13-FD-103,70324.57717227
2013,L13-FG,L13-FE-101,0.0
2013,L13-FG,L13-FE-104,0.0
2013,L15b-A,L15-FA-102,15701.040495329999
2013,L15b-A,L15-FA-103,28734.350753590003
2013,L15b-A,L15-FA-104,61743.009268925016
2013,Langezwaag,LANGEZWAAG-01,50230.65330445
2013,Lauwersoog,LAUWERSOOG-01,210928.04103833
2013,Lauwersoog,LAUWERSOOG-02,55434.986789175004
2013,Lauwersoog,LAUWERSOOG-03,128900.40036788501
2013,Leens,LEENS-01,38342.47648682
2013,Leens,LEENS-02,3070.554804395
2013,Leeuwarden-Nijega,EERNEWOUDE-01,0.0
2013,Leeuwarden-Nijega,LEEUWARDEN-01,52.4292755
2013,Leeuwarden-Nijega,LEEUWARDEN-03,1730.7990405
2013,Leeuwarden-Nijega,LEEUWARDEN-07,735.75046675
2013,Leeuwarden-Nijega,LEEUWARDEN-08,0.0
2013,Leeuwarden-Nijega,LEEUWARDEN-10,1380.9259316000002
2013,Leeuwarden-Nijega,LEEUWARDEN-101,1095.4870309
2013,Leeuwarden-Nijega,LEEUWARDEN-11,0.0
2013,Leeuwarden-Nijega,LEEUWARDEN-12,0.0
2013,Leeuwarden-Nijega,LEEUWARDEN-13,1109.8866206500002
2013,Leeuwarden-Nijega,LEEUWARDEN-14,529.1981097500001
2013,Leeuwarden-Nijega,LEEUWARDEN-15,2327.6488492
2013,Leeuwarden-Nijega,LEEUWARDEN-16,473.3192622
2013,Leeuwarden-Nijega,NIJEGA-01A,1421.84608445
2013,Leeuwarden-Nijega,NIJEGA-02,1312.1454736
2013,Leeuwarden-Nijega,NIJEGA-03,153.45848504999998
2013,Leeuwarden-Nijega,NIJEGA-04,209.70655285
2013,Leeuwarden-Nijega,NIJEGA-05,96.0816582
2013,Leeuwarden-Nijega,NIJEGA-06,0.0
2013,Leeuwarden-Nijega,NIJEGA-07,21.34093045
2013,Leeuwarden-Nijega,NIJEGA-08,1621.2355685999999
2013,Leeuwarden-Nijega,NIJEGA-09,1740.09284165
2013,Leeuwarden-Nijega,OPEINDE-05,1171.5675006999998
2013,Loon op Zand,WAALWIJK SOUTH-01,5796.343343404999
2013,Loon op Zand-Zuid,WAALWIJK SOUTH-02,2632.1532286950005
2013,M07-A,M07-A-01,100166.06754784999
2013,Maasdijk,GAAG-05,4217.269562609999
2013,Maasdijk,GAAG-06,1876.9406351099997
2013,Markham,J06-A-03,1629.899585495
2013,Markham,J06-A-04,41018.23462704
2013,Marum,MARUM-101,13763.4971033
2013,Marum,MARUM-102,29508.23850742
2013,Metslawier,ANJUM-02,0.0
2013,Metslawier-Zuid,DE TIBBEN-01,271764.09241058
2013,Middelburen,MIDDELBUREN-01,0.0
2013,Middelburen,MIDDELBUREN-02,0.0
2013,Middelie,MIDDELIE-302,1852.7218965400002
2013,Middenmeer,MIDDENMEER-01,734.42127385
2013,Middenmeer,MIDDENMEER-03,60898.977052
2013,Moddergat,MODDERGAT-01,428933.40342999
2013,Molenpolder,OOSTERZAND-01,28061.386717809997
2013,Monster,MONSTER-03,39807.391585975
2013,Munnekezijl,MUNNEKEZIJL-01,32630.522123755
2013,Munnekezijl,MUNNEKEZIJL-03,0.0
2013,Munnekezijl,MUNNEKEZIJL-04,734.7229795400001
2013,Munnekezijl,MUNNEKEZIJL-05,4102.08339376
2013,Munnekezijl,MUNNEKEZIJL-07,44257.08951562
2013,N07-FA,AMELAND WESTGAT-110,138319.27329520002
2013,Nes,MODDERGAT-02,858259.3734338451
2013,Nes,MODDERGAT-03,648412.293246865
2013,Nijensleek,NIJENSLEEK-01,0.0
2013,Noorderdam,'S-GRAVENZANDE-04,40.508736
2013,Noordwolde,NOORDWOLDE-01,2684.5687903
2013,Oldelamer,OLDELAMER-01,0.0
2013,Oldelamer,OLDELAMER-02,4170.30052715
2013,Oosterhesselen,OOSTERHESSELEN-01,29198.961692464996
2013,Oosterhesselen,OOSTERHESSELEN-02,9517.62879504
2013,Oosterhesselen,OOSTERHESSELEN-03,0.0
2013,Oosterhesselen,OOSTERHESSELEN-04,12887.61594761
2013,Oosterhesselen,OOSTERHESSELEN-05,5455.9781834000005
2013,Oostrum,ENGWIERUM-01,83694.022381385
2013,Opeinde,OPEINDE-01,0.0
2013,Opeinde,OPEINDE-02,16.44612485
2013,Opeinde,OPEINDE-04,3549.96831055
2013,Opeinde,OPEINDE-07,0.0
2013,Opeinde-Zuid,OPEINDE-03,1350.91359985
2013,Opende-Oost,OPENDE OOST-01,135509.66437503498
2013,Oud-Beijerland Noord,OUD BEIJERLAND ZUID-02,8973.882352525
2013,Oud-Beijerland Zuid,OUD BEIJERLAND ZUID-01,3644.122639045
2013,Oude Pekela,OUDE PEKELA-01,35673.231391810004
2013,Oudeland,NUMANSDORP-01,161671.851751235
2013,P06-Main,P06-A-01,4044.57364762
2013,P06-Main,P06-A-03,20736.084385600003
2013,P06-Main,P06-A-06,30286.986254655007
2013,P06-Main,P06-B-01,0.0
2013,P09-A,P09-A-01,28219.728404395
2013,P09-B,P09-B-01,20.14254701
2013,P11b-De Ruyter,P11-A-01,7993.853658545
2013,P11b-De Ruyter,P11-A-02A,4485.2021488850005
2013,P11b-De Ruyter,P11-A-03,34812.088453585
2013,P11b-Van Ghent,P11-C-01,85243.21147514501
2013,P12-SW,P12-SW-05,0.0
2013,P15 Rijn,P15-RIJN-A-01,2308.47471416
2013,P15 Rijn,P15-RIJN-A-04,581.28348296
2013,P15 Rijn,P15-RIJN-A-07,190.21805314
2013,P15 Rijn,P15-RIJN-A-08,108.159380035
2013,Pasop,PASOP-01,436.143002685
2013,Pasop,PASOP-03,3.73228927
2013,Pernis,PERNIS WEST-06,42783.33950334
2013,Pernis-West,PERNIS WEST-02,8409.251757755
2013,Pernis-West,PERNIS WEST-03,0.0
2013,Pernis-West,PERNIS WEST-04,50310.692870245
2013,Pernis-West,PERNIS WEST-05,72380.34910801
2013,Q01-B,Q04-C-01,129785.66077284
2013,Q01-B,Q04-C-02,155930.860852795
2013,Q01-B,Q04-C-03,0.0
2013,Q04-A,Q04-A-01,41113.71920335
2013,Q04-A,Q04-A-02,333.723415165
2013,Q04-A,Q04-A-03,13633.387051944997
2013,Q04-B,Q04-B-01,68507.03036149
2013,Q16-FA,Q16-FA-101,132420.74982998
2013,Reedijk,REEDIJK-01,12398.80209389
2013,Ried,RIED-02,1796.86836695
2013,Rotterdam,ROTTERDAM-04,691.0959148000001
2013,Rotterdam,ROTTERDAM-07,0.0
2013,Rotterdam,ROTTERDAM-10,1923.0214321400001
2013,Rotterdam,ROTTERDAM-11,72.67520418
2013,Rotterdam,ROTTERDAM-13,296.56614412000005
2013,Rotterdam,ROTTERDAM-14,663.2250605
2013,Rotterdam,ROTTERDAM-15,1177.41383963
2013,Rotterdam,ROTTERDAM-18,857.3726720150001
2013,Rotterdam,ROTTERDAM-19,312.465823
2013,Rotterdam,ROTTERDAM-20,1264.8947758349998
2013,Rotterdam,ROTTERDAM-21,706.3204480800001
2013,Rustenburg,WESTBEEMSTER-02,65113.792882320005
2013,Saaksum,KRABBUREN-01,73170.56694604
2013,Saaksum,SAAKSUM-01,50513.36735970499
2013,Saaksum,SAAKSUM-03,52123.39023677001
2013,Schermer,SCHERMER-04,0.0
2013,Schoonebeek Gas,SCHOONEBEEK-447,0.0
2013,Schoonebeek Gas,SCHOONEBEEK-537,25648.792948065
2013,Schoonebeek Gas,SCHOONEBEEK-589,97.01631289000001
2013,Schoonebeek Gas,SCHOONEBEEK-591,10752.656817395002
2013,Schoonebeek Gas,SCHOONEBEEK-592,13833.22276514
2013,Schoonebeek Olie,SCHOONEBEEK-1001,35.851286275
2013,Schoonebeek Olie,SCHOONEBEEK-1002,111.84419813
2013,Schoonebeek Olie,SCHOONEBEEK-1101,81.20524687
2013,Schoonebeek Olie,SCHOONEBEEK-1201,82.09032055499999
2013,Schoonebeek Olie,SCHOONEBEEK-1202,0.340737545
2013,Schoonebeek Olie,SCHOONEBEEK-1301,201.451842975
2013,Schoonebeek Olie,SCHOONEBEEK-1302,236.010858375
2013,Schoonebeek Olie,SCHOONEBEEK-1401,79.751574
2013,Schoonebeek Olie,SCHOONEBEEK-1402,665.94463137
2013,Schoonebeek Olie,SCHOONEBEEK-1501,15.96086395
2013,Schoonebeek Olie,SCHOONEBEEK-1502,294.394074135
2013,Schoonebeek Olie,SCHOONEBEEK-1503,262.55146486
2013,Schoonebeek Olie,SCHOONEBEEK-1504,70.918770705
2013,Schoonebeek Olie,SCHOONEBEEK-1505,26.075388970000002
2013,Schoonebeek Olie,SCHOONEBEEK-1601,30.316147270000002
2013,Schoonebeek Olie,SCHOONEBEEK-1701,472.18733840500005
2013,Schoonebeek Olie,SCHOONEBEEK-1702,8.02157366
2013,Schoonebeek Olie,SCHOONEBEEK-1801,14.22658369
2013,Schoonebeek Olie,SCHOONEBEEK-1802,1.9104510649999997
2013,Schoonebeek Olie,SCHOONEBEEK-1803,3.4042107049999997
2013,Schoonebeek Olie,SCHOONEBEEK-2001,11.619888725
2013,Schoonebeek Olie,SCHOONEBEEK-2002,76.174357235
2013,Schoonebeek Olie,SCHOONEBEEK-2003,2.456897035
2013,Schoonebeek Olie,SCHOONEBEEK-2301,113.83587765
2013,Schoonebeek Olie,SCHOONEBEEK-2302,7.74940559
2013,Schoonebeek Olie,SCHOONEBEEK-2303,231.964204435
2013,Schoonebeek Olie,SCHOONEBEEK-2401,77.32526949999999
2013,Schoonebeek Olie,SCHOONEBEEK-2501,16.878640000000004
2013,Schoonebeek Olie,SCHOONEBEEK-2502,124.639262165
2013,Schoonebeek Olie,SCHOONEBEEK-2503,178.74690743000005
2013,Schoonebeek Olie,SCHOONEBEEK-2601,34.11489618499999
2013,Schoonebeek Olie,SCHOONEBEEK-2602,72.97690987
2013,Schoonebeek Olie,SCHOONEBEEK-2801,0.0
2013,Schoonebeek Olie,SCHOONEBEEK-2802,64.36247398
2013,Schoonebeek Olie,SCHOONEBEEK-2803,11.858299515
2013,Schoonebeek Olie,SCHOONEBEEK-2901,0.231026385
2013,Schoonebeek Olie,SCHOONEBEEK-3001,576.5078827550001
2013,Schoonebeek Olie,SCHOONEBEEK-3002,16.933495580000002
2013,Schoonebeek Olie,SCHOONEBEEK-3003,24.942410260000003
2013,Schoonebeek Olie,SCHOONEBEEK-3004,81.27065160000001
2013,Schoonebeek Olie,SCHOONEBEEK-3101,13.525065214999998
2013,Schoonebeek Olie,SCHOONEBEEK-3102,24.20818942
2013,Schoonebeek Olie,SCHOONEBEEK-3103,317.01145173500004
2013,Sebaldeburen,SEBALDEBUREN-01,41124.8485566
2013,Sebaldeburen,SEBALDEBUREN-02,0.0
2013,Slootdorp,SLOOTDORP-01,0.0
2013,Slootdorp,SLOOTDORP-04,44936.62567184999
2013,Spijkenisse-Oost,SPIJKENISSE OOST-01,161087.112366735
2013,Spijkenisse-West,SPIJKENISSE OOST-03,10993.559316625
2013,Sprang,SPRANG-01,3959.7352734900005
2013,Starnmeer,STARNMEER-02,0.0
2013,Surhuisterveen,SURHUISTERVEEN-01,0.0
2013,Tietjerksteradeel,TIETJERKSTERADEEL-101,8523.14987539
2013,Tietjerksteradeel,TIETJERKSTERADEEL-102,12937.695927405002
2013,Tietjerksteradeel,TIETJERKSTERADEEL-103,661.6004914000001
2013,Tietjerksteradeel,TIETJERKSTERADEEL-104,1739.3976526650001
2013,Tietjerksteradeel,TIETJERKSTERADEEL-105,11.923704245
2013,Tietjerksteradeel,TIETJERKSTERADEEL-201,1731.6830592700003
2013,Tietjerksteradeel,TIETJERKSTERADEEL-301,0.0
2013,Tietjerksteradeel,TIETJERKSTERADEEL-302,6263.3468295
2013,Tietjerksteradeel,TIETJERKSTERADEEL-304,4131.08722677
2013,Tietjerksteradeel,TIETJERKSTERADEEL-305,2773.04873101
2013,Tietjerksteradeel,TIETJERKSTERADEEL-306,2641.974487345
2013,Tietjerksteradeel,TIETJERKSTERADEEL-401,7660.502628374999
2013,Tietjerksteradeel,TIETJERKSTERADEEL-402,4711.22085238
2013,Tietjerksteradeel,TIETJERKSTERADEEL-403,5.533029174999999
2013,Tietjerksteradeel,TIETJERKSTERADEEL-404,976.6149890399998
2013,Tietjerksteradeel,TIETJERKSTERADEEL-601,6.026729395
2013,Tietjerksteradeel,TIETJERKSTERADEEL-602,26524.20677641
2013,Tietjerksteradeel,TIETJERKSTERADEEL-901,907.9642855850001
2013,Ureterp,URETERP-101,31759.873346465
2013,Ureterp,URETERP-102,11.173659680000002
2013,Ureterp,URETERP-201,9716.03720824
2013,Ureterp,URETERP-202,9550.665568095
2013,Vierhuizen,VIERHUIZEN-01,140551.525126035
2013,Vinkega,VINKEGA-01,249554.81078816
2013,Vinkega,VINKEGA-02,49768.51614125
2013,Vries,VRIES-05,1613.9577100150002
2013,Vries,VRIES-06,0.0
2013,Vries,VRIES-08,19548.279633219998
2013,Vries,VRIES-09,74587.44016118001
2013,Vries,VRIES-201,21179.702515974997
2013,Vries,VRIES-401,0.0
2013,Vries,VRIES-402,19929.16935295
2013,Waalwijk-Noord,WAALWIJK NOORD-01,2605.900614005
2013,Waalwijk-Noord,WAALWIJK NOORD-02,9495.763571835001
2013,Waalwijk-Noord,WAALWIJK-NOORD-03,2782.9828655650003
2013,Wanneperveen,WANNEPERVEEN-08,2429.312062665
2013,Wanneperveen,WANNEPERVEEN-11,5935.260880095001
2013,Wanneperveen,WANNEPERVEEN-12,4901.401983495
2013,Wanneperveen,WANNEPERVEEN-14,2343.589669765
2013,Wanneperveen,WANNEPERVEEN-17,1865.19099184
2013,Wanneperveen,WANNEPERVEEN-18,3694.7153075300002
2013,Warffum,WARFFUM-02,390988.4684961751
2013,Warga-Wartena,WARGA-02,1586.2967838000004
2013,Warga-Wartena,WARTENA-01,4126.0257446
2013,Westbeemster,WESTBEEMSTER-01,100044.57087746999
2013,Westbeemster,WESTBEEMSTER-03,161050.810631755
2013,Weststellingwerf,WESTSTELLINGWERF-01,0.0
2013,Wieringa,KRABBUREN-04,16298.65617232
2013,Witterdiep,WITTEN-02,64.19579741000001
2013,Zevenhuizen,ZEVENHUIZEN-01,3984.7325393300007
2013,Zuid-Schermer,ZUID SCHERMER-01,0.0
2013,Zuidwal,ZUIDWAL-A-01,1522.4111314
2013,Zuidwal,ZUIDWAL-A-02,10499.896018649999
2013,Zuidwal,ZUIDWAL-A-04,10456.581208750002
2013,Zuidwal,ZUIDWAL-A-05,182.7534746
2013,Zuidwal,ZUIDWAL-A-06,821.59944945
2013,Zuidwal,ZUIDWAL-A-07,68.8437529
2013,Zuidwal,ZUIDWAL-A-08,8051.311713849999
2013,Zuidwal,ZUIDWAL-A-09,1115.68865315
2013,Zuidwending-Oost,OUDE PEKELA-04,13025.946951560001
2014,'s-Gravenzande,'S-GRAVENZANDE-02,64956.53670327001
2014,A12-FA,A12-A-01,64316.80459982
2014,A12-FA,A12-A-02,79165.69741713
2014,A12-FA,A12-A-03,42176.24330524501
2014,A12-FA,A12-A-04,20927.001847385
2014,A12-FA,A12-A-05,68928.12289187
2014,A12-FA,A12-A-06,42271.892448295
2014,A12-FA,A12-A-07,75002.73698855
2014,Ameland-Oost,AMELAND OOST-101,0.0
2014,Ameland-Oost,AMELAND OOST-102,0.0
2014,Ameland-Oost,AMELAND OOST-104,0.0
2014,Ameland-Oost,AMELAND OOST-105,0.0
2014,Ameland-Oost,AMELAND OOST-106,71507.31094824501
2014,Ameland-Oost,AMELAND OOST-107,1099.08429105
2014,Ameland-Oost,AMELAND OOST-201,26128.253925395
2014,Ameland-Oost,AMELAND OOST-204,25510.759430144997
2014,Ameland-Oost,AMELAND OOST-205,47309.877441585
2014,Ameland-Oost,AMELAND WESTGAT-102,46917.904784865
2014,Ameland-Oost,AMELAND WESTGAT-104,0.0
2014,Ameland-Oost,AMELAND WESTGAT-105,60816.529115260004
2014,Ameland-Westgat,AMELAND WESTGAT-101,0.0
2014,Ameland-Westgat,AMELAND WESTGAT-107,49375.758627769996
2014,Ameland-Westgat,AMELAND WESTGAT-108,75351.17752288001
2014,Andel-6 (Wijk & Aalburg),ANDEL-06,0.0
2014,Anjum,ANJUM-01,0.0
2014,Anjum,ANJUM-04,59720.245623535004
2014,Annerveen,ANNERVEEN-02,0.0
2014,Annerveen,ANNERVEEN-03,0.0
2014,Annerveen,ANNERVEEN-04,2623.851047645
2014,Annerveen,ANNERVEEN-05,21280.307649694998
2014,Annerveen,ANNERVEEN-06,25057.7546661
2014,Annerveen,ANNERVEEN-WILDERVANK-01,10589.025787
2014,Annerveen,ANNERVEEN-WILDERVANK-02,7.734636780000001
2014,Annerveen,ANNERVEEN-WILDERVANK-03,8231.509129405
2014,Annerveen,WESTERDIEP-01,18345.316807205003
2014,Annerveen,WILDERVANK-04,1.9199453
2014,Annerveen,WILDERVANK-05,9666.72626148
2014,Annerveen,ZUIDLAARDERVEEN-01,1875.053392175
2014,Annerveen,ZUIDLAARDERVEEN-02,24188.818015855002
2014,Annerveen,ZUIDLAARDERVEEN-04,0.0
2014,Annerveen,ZUIDLAARDERVEEN-05,1322.56592397
2014,Annerveen,ZUIDLAARDERVEEN-06,9.945738620000002
2014,Annerveen,ZUIDLAREN-01,0.0
2014,Appelscha,APPELSCHA-02,0.0
2014,Assen,ASSEN-01,0.0
2014,B13-FA,B13-A-01,231362.44610680503
2014,B13-FA,B13-A-02,188671.970770915
2014,B13-FA,B13-A-03,228446.61357563
2014,B13-FA,B13-A-04,165702.74631605
2014,Barendrecht,BARENDRECHT-02,0.0
2014,Barendrecht-Ziedewij,BARENDRECHT ZIEDEWIJ-01,0.0
2014,Barendrecht-Ziedewij,BARENDRECHT ZIEDEWIJ-02,0.0
2014,Barendrecht-Ziedewij,BARENDRECHT ZIEDEWIJ-03,0.0
2014,Barendrecht-Ziedewij,BARENDRECHT ZIEDEWIJ-04,0.0
2014,Bedum,BEDUM-01,2.19844286
2014,Bedum,BEDUM-02,36090.250895375
2014,Bedum,BEDUM-03,143606.480902325
2014,Bedum,BEDUM-04,31186.529153795007
2014,Bedum,BEDUM-05,137443.20647446997
2014,Bergen,BERGEN-02,0.0
2014,Bergen,BERGEN-03,378.12478751500004
2014,Bergen,BERGEN-04,26631.068610995004
2014,Blesdijke,BLESDIJKE-01,0.0
2014,Blija-Ferwerderadeel,BLIJA-FERWERDERADEEL-103,15715.536082345001
2014,Blija-Ferwerderadeel,BLIJA-FERWERDERADEEL-104,8671.74098263
2014,Blija-Ferwerderadeel,BLIJA-FERWERDERADEEL-105,8159.297032910001
2014,Blija-Zuid,BLIJA-FERWERDERADEEL-108,47099.127577800005
2014,Blija-Zuidoost,BLIJA-FERWERDERADEEL-106,70297.847736
2014,Blijham,BLIJHAM-02,828.8382761800001
2014,Blijham,BLIJHAM-04,9074.561330295
2014,Boekel,BOEKEL-01,0.0
2014,Boerakker,BOERAKKER-02,15611.886463935003
2014,Boerakker,BOERAKKER-03,36.96000194
2014,Botlek,BOTLEK-01,206608.194705865
2014,Bozum,BOZUM-01,0.0
2014,Brakel,BRAKEL-01,11964.132807460002
2014,Burum-Oost,WARFSTERMOLEN-02,1169.372222585
2014,Coevorden,COEVORDEN-02,820.0191867799999
2014,Coevorden,COEVORDEN-10,2719.71644827
