WELL,YEAR,PRODUCTION,YOY_DELTA
DONKERBROEK-04,2015,48244.31059943501,-1863.245728580012
DONKERBROEK-04,2016,22157.944183944997,-50.48928681500547
DONKERBROEK-04,2017,6724.70124577,1215.6144216100074
DONKERBROEK-04,2018,717.638631115,7026.924899034981
DONKERBROEK-04,2019,0.0,1441.6204661250158
E17-A-01,2009,34912.286390115,-7170.784712500012
E17-A-01,2010,180323.61187170498,-19840.694686814997
E17-A-01,2011,21730.76795876,1063.5874562150057
E17-A-01,2012,44.50053436,-1573.2685835499942
E17-A-01,2013,0.0,-2909.9946315650013
E17-A-01,2014,0.0,-20577.27449482001
E17-A-01,2015,0.0,
E17-A-01,2016,0.0,67943.90407551
E17-A-01,2017,0.0,-63193.574359335005
E17-A-01,2018,0.0,-28718.327649654995
E17-A-01,2019,0.0,-8043.700502125001
E17-A-01,2020,0.0,-8326.891378959997
E17-A-01,2021,0.0,-7360.702114865
E17-A-02,2009,0.0,2419.953911700002
E17-A-02,2010,306813.800467915,-6163.3598759700035
E17-A-02,2011,358164.63003392506,-8784.488188
E17-A-02,2012,303898.262258025,404.78565431000004
E17-A-02,2013,254943.9031409,-409.02641261
E17-A-02,2014,158232.82463157497,0.0
E17-A-02,2015,2140.2263208100007,
E17-A-02,2016,3.8303963650000004,-957.4735563649992
E17-A-02,2017,0.0,-24999.115105995006
E17-A-02,2018,5.34841905,-3679.9317287199997
E17-A-02,2019,0.0,20.14254701
E17-A-02,2020,0.0,-20.14254701
E17-A-02,2021,0.0,0.0
E17-A-03,2010,369296.51402501,0.0
E17-A-03,2011,520004.47594399506,0.0
E17-A-03,2012,457662.56189195,0.0
E17-A-03,2013,472474.5347940901,0.0
E17-A-03,2014,512264.8968872201,0.0
E17-A-03,2015,441195.65732628,0.0
E17-A-03,2016,459658.69737291004,
E17-A-03,2017,411251.5638079701,105621.254545
E17-A-03,2018,356812.9737739149,-13781.409560000015
E17-A-03,2019,294090.57614441507,-27049.07551500002
E17-A-03,2020,248899.89740294503,-24841.825169664968
E17-A-03,2021,149023.397,-23438.669014270017
E17-A-04,2012,201696.61279262003,-147.4254261649985
E17-A-04,2013,404539.925574645,6006.982441115011
E17-A-04,2014,410883.51978819503,-9357.38826145501
E17-A-04,2015,390250.12504835497,-17666.615088739993
E17-A-04,2016,384911.30888960004,-10552.556320535
E17-A-04,2017,325418.83312846004,8714.41018455
E17-A-04,2018,243402.9853528,-4750.968994665001
E17-A-04,2019,126047.32262022998,-3878.891862465003
E17-A-04,2020,119273.51402629502,1219.453257295001
E17-A-04,2021,71.379,-3208.0281749999995
E17-A-05,2015,96366.665640465,
E17-A-05,2016,131449.923159545,29274.964098555014
E17-A-05,2017,45855.95666656001,-9135.92468093001
E17-A-05,2018,41071.30740069,21765.41769685001
E17-A-05,2019,22998.584849145,-14965.861792510012
E17-A-05,2020,10412.136584885,19112.83392934999
E17-A-05,2021,15349.478,78021.40685358504
E17-A-06,2019,73161.92191761499,-71450.40777823002
E17-A-06,2020,223348.34546466504,-36398.055048990005
E17-A-06,2021,95842.645,-72127.96465427
E18-A-03,2010,5997.1021072250005,
E18-A-03,2011,51866.93618061,-181.38103018499532
E18-A-03,2012,84712.483738645,10619.229058365003
E18-A-03,2013,65333.189884360014,-36540.087749675
E18-A-03,2014,63425.769590155,7840.883599140001
E18-A-03,2015,52906.42621348,-1310.0883893500031
E18-A-03,2016,42491.426589285,-5934.083594954998
E18-A-03,2017,24923.905995985,-10532.313556600002
E18-A-03,2018,3466.1331605850005,13691.706972805005
EEMSKANAAL-01,2003,62234.710425,-19995.320962770005
EEMSKANAAL-01,2004,6811.43002758,-7798.132113850001
EEMSKANAAL-01,2005,43283.95785591,0.0
EEMSKANAAL-01,2006,101421.752915735,0.0
EEMSKANAAL-01,2007,6206.21685276,
EEMSKANAAL-01,2008,9822.320949405,-21312.24520132001
EEMSKANAAL-01,2009,8185.89565972,-58518.67317549
EEMSKANAAL-01,2010,64360.158441575004,-62905.171147484994
EEMSKANAAL-01,2011,1125.8390452800002,0.0
EEMSKANAAL-01,2012,9783.263776445001,0.0
EEMSKANAAL-01,2013,14062.800751845001,
EEMSKANAAL-01,2014,2248.97117867,3525.7442974049995
EEMSKANAAL-01,2015,6210.173838925,-2982.801700119999
EEMSKANAAL-01,2016,27107.85959846,1349.925144495
EEMSKANAAL-01,2017,2486.167761505,-584.1201493950007
EEMSKANAAL-01,2018,980.209084445,254.74509386
EEMSKANAAL-01,2019,195.369203085,1685.0937932100014
EEMSKANAAL-01,2020,468.2809881600001,-831.2993928750016
EEMSKANAAL-01,2021,6.417,-1441.9527643499991
EEMSKANAAL-02,2003,62321.21345500001,57.23757806999947
EEMSKANAAL-02,2004,10934.20452415,1123.7735217100003
EEMSKANAAL-02,2005,35641.61980892,-1656.2783105250007
EEMSKANAAL-02,2006,109453.968558255,
EEMSKANAAL-02,2007,55805.88435402501,19324.93091959
EEMSKANAAL-02,2008,138880.461702325,-994.98949851
EEMSKANAAL-02,2009,115549.66935087,59403.67301644001
EEMSKANAAL-02,2010,197589.534376335,122448.31975064996
EEMSKANAAL-02,2011,81185.25201109001,-129684.45961214496
EEMSKANAAL-02,2012,13152.094742175002,-46267.29756268
EEMSKANAAL-02,2013,42828.12275492,-9009.780055059997
EEMSKANAAL-02,2014,217789.48669588997,-9003.310261364997
EEMSKANAAL-02,2015,111648.480804965,11643.08208619
EEMSKANAAL-02,2016,77158.42519851502,-18448.835616155
EEMSKANAAL-02,2017,39074.497829045,-305.12150477
EEMSKANAAL-02,2018,25841.977422185,-134.31599746
EEMSKANAAL-02,2019,136.762345345,-0.437789725
EEMSKANAAL-02,2020,0.0,0.0
EEMSKANAAL-02,2021,0.0,0.0
EEMSKANAAL-03,2003,66077.76577,0.0
EEMSKANAAL-03,2004,15145.462126175,0.0
EEMSKANAAL-03,2005,44633.100253475,0.0
EEMSKANAAL-03,2006,108391.38749095002,
EEMSKANAAL-03,2007,12442.896485975,258642.89085417998
EEMSKANAAL-03,2008,39481.19182459,9229.02725917002
EEMSKANAAL-03,2009,68660.373860805,-124538.03885108998
EEMSKANAAL-03,2010,141322.138423705,3218.48975450499
EEMSKANAAL-03,2011,52435.764282165,29581.691183954972
EEMSKANAAL-03,2012,21978.332246215003,-29153.995940589986
EEMSKANAAL-03,2013,28101.061016045,-35156.73973323504
EEMSKANAAL-03,2014,207167.86192556002,-58275.16503620996
EEMSKANAAL-03,2015,102945.33816753002,-76894.715436985
EEMSKANAAL-03,2016,37196.01174346,23088.318028875
EEMSKANAAL-03,2017,26588.443715505,10782.217645525001
EEMSKANAAL-03,2018,20472.735405,-19777.890322289997
EEMSKANAAL-03,2019,0.0,-33787.666826575005
EEMSKANAAL-03,2020,0.0,0.0
EEMSKANAAL-03,2021,0.0,0.0
EEMSKANAAL-04,2003,89648.78653,0.0
EEMSKANAAL-04,2004,17914.166717215005,0.0
EEMSKANAAL-04,2005,77005.69776955999,52562.863999999994
EEMSKANAAL-04,2006,199486.55531847,
EEMSKANAAL-04,2007,112972.48774282499,-172352.26271485497
EEMSKANAAL-04,2008,274549.96363341506,45015.87194156507
EEMSKANAAL-04,2009,235381.42224195,-64207.10082422508
EEMSKANAAL-04,2010,397803.2700320951,-51343.104423465
EEMSKANAAL-04,2011,226142.62014039,-19448.615483680012
EEMSKANAAL-04,2012,209561.91134452005,-17052.071190744988
EEMSKANAAL-04,2013,294803.2756635,-2501.879665514978
EEMSKANAAL-04,2014,316514.28506431,11022.498799819936
EEMSKANAAL-04,2015,184977.650001595,8483.123235545034
EEMSKANAAL-04,2016,158694.53877386003,-54253.586425760004
EEMSKANAAL-04,2017,69687.14161877499,-6883.145259109995
EEMSKANAAL-04,2018,45092.990447725,-30063.65758441
EEMSKANAAL-04,2019,2269.73190587,-67512.35944731001
EEMSKANAAL-04,2020,0.0,83165.6165128
EEMSKANAAL-04,2021,0.0,-31762.572873950005
EEMSKANAAL-05,2003,70800.62022499999,-47674.12693210499
EEMSKANAAL-05,2004,11379.777412020001,28563.666561504997
EEMSKANAAL-05,2005,34103.970430345005,-13157.765713430003
EEMSKANAAL-05,2006,96982.51341340001,
EEMSKANAAL-05,2007,1729.07741922,14353.175599830001
EEMSKANAAL-05,2008,5530.245254314999,-14353.175599830001
EEMSKANAAL-05,2009,5762.761179294999,0.07384405
EEMSKANAAL-05,2010,51108.524029830005,15115.96986752
EEMSKANAAL-05,2011,65536.92350848,13294.152760820001
EEMSKANAAL-05,2012,169779.16573769003,-12295.049472390001
EEMSKANAAL-05,2013,230351.69301345,
EEMSKANAAL-05,2014,241693.338412965,1412950.955721885
EEMSKANAAL-05,2015,120067.83864842,-111516.79049093975
EEMSKANAAL-05,2016,150294.17256515,-123326.89410433499
EEMSKANAAL-05,2017,70929.8051159,6287.769166664919
EEMSKANAAL-05,2018,30311.588982285,-263090.14032610995
EEMSKANAAL-05,2019,0.0,-314111.103246195
EEMSKANAAL-05,2020,0.0,-255304.8908342399
EEMSKANAAL-05,2021,0.0,-182930.6760569549
EEMSKANAAL-06,2003,77959.273415,-136847.58458683023
EEMSKANAAL-06,2004,7834.278776325,-73769.0729712901
EEMSKANAAL-06,2005,48543.98135840001,-200084.97167594498
EEMSKANAAL-06,2006,142451.87432499503,23746.996405724974
EEMSKANAAL-06,2007,24217.98536069,38187.51369297999
EEMSKANAAL-06,2008,98127.24598633,16657.968660640006
EEMSKANAAL-06,2009,114511.58551969501,-15020.604496604996
EEMSKANAAL-06,2010,204626.70039019003,-32896.552698284984
EEMSKANAAL-06,2011,77260.8141935,-16495.674207550008
EEMSKANAAL-06,2012,32627.563087180002,-32912.826306595
EEMSKANAAL-06,2013,40135.087216830005,
EEMSKANAAL-06,2014,140005.40512476998,-32141.659743945027
EEMSKANAAL-06,2015,78458.47501672502,-52974.595875695
EEMSKANAAL-06,2016,2059.532707715,-20910.04514367503
EEMSKANAAL-06,2017,20223.07711127,-37397.44459796499
EEMSKANAAL-06,2018,9679.096194770002,44061.23610655003
EEMSKANAAL-06,2019,0.0,49863.02386626994
EEMSKANAAL-06,2020,0.0,-90353.63122370496
EEMSKANAAL-06,2021,0.0,
EEMSKANAAL-07,2003,72273.281565,-33125.85429725997
EEMSKANAAL-07,2004,7834.278776325,-67181.49274196496
EEMSKANAAL-07,2005,52806.87388493,-51188.29564721498
EEMSKANAAL-07,2006,149387.699929375,-40289.43288539503
EEMSKANAAL-07,2007,49148.868564485,3363.5173588749894
EEMSKANAAL-07,2008,152937.573297575,-18839.221680714996
EEMSKANAAL-07,2009,143161.26352081,-10215.507813290009
EEMSKANAAL-07,2010,239581.89966759004,-14636.728312509986
EEMSKANAAL-07,2011,191918.54341763497,-6057.909517655018
EEMSKANAAL-07,2012,130477.31579259,182.46231806001742
EEMSKANAAL-07,2013,364042.278841125,14546.832675870006
EEMSKANAAL-07,2014,306666.407744115,-15641.950486520022
EEMSKANAAL-07,2015,185866.01291156502,-12074.640428284998
EEMSKANAAL-07,2016,169699.8719968,-5574.473620604993
EEMSKANAAL-07,2017,82151.797836455,-740.42479511501
EEMSKANAAL-07,2018,50980.842392805,-817.8344578149918
EEMSKANAAL-07,2019,2988.651203795,207.765509249999
EEMSKANAAL-07,2020,0.0,-27715.712067240005
EEMSKANAAL-07,2021,0.0,
EEMSKANAAL-08,2003,61521.58788499999,-91029.31686847494
EEMSKANAAL-08,2004,5343.3016573350005,-20218.691829615098
EEMSKANAAL-08,2005,38565.43699173,-109337.16414979496
EEMSKANAAL-08,2006,94714.64976199501,-2955.6893297049974
EEMSKANAAL-08,2007,2154.73562172,26501.555641530023
EEMSKANAAL-08,2008,5649.37575035,-45767.98624979498
EEMSKANAAL-08,2009,4102.445229605,-26466.70441467504
EEMSKANAAL-08,2010,22459.586579045,-10380.081937694966
EEMSKANAAL-08,2011,3475.6453291400003,-17673.27160239003
EEMSKANAAL-08,2012,53639.092108770004,-7525.432366689987
EEMSKANAAL-08,2013,63065.343111595,-8940.668353750007
EEMSKANAAL-08,2014,101464.26071566001,-7730.168160059999
EEMSKANAAL-08,2015,89915.58086299,266.07910062000155
EEMSKANAAL-08,2016,81384.29759295001,-8158.587075114992
EEMSKANAAL-08,2017,23688.73239536,2865.135426105
EEMSKANAAL-08,2018,35433.74669834001,-3245.644321520005
EEMSKANAAL-08,2019,0.0,-1635.8377020299959
EEMSKANAAL-08,2020,0.0,-33508.986275740004
EEMSKANAAL-08,2021,0.0,
EEMSKANAAL-09,2003,78939.28945,49938.69502905
EEMSKANAAL-09,2004,12734.71445768,-54965.072792595
EEMSKANAAL-09,2005,43647.72630519,-16180.994117965005
EEMSKANAAL-09,2006,105543.42713596001,-5148.16242572
EEMSKANAAL-09,2007,4436.4028359,-1434.20968825
EEMSKANAAL-09,2008,7004.0448476,
EEMSKANAAL-09,2009,7501.326504024999,-9643.308203395001
EEMSKANAAL-09,2010,25732.275756420004,-5335.676731715001
EEMSKANAAL-09,2011,39519.007362595,0.0
EEMSKANAAL-09,2012,137772.47603850503,0.0
EEMSKANAAL-09,2013,137304.21087407,
EEMSKANAAL-09,2014,21973.357267075004,0.0
EEMSKANAAL-09,2015,25248.459035055,0.0
EEMSKANAAL-09,2016,878.660856715,0.0
EEMSKANAAL-09,2017,735.702995575,0.0
EEMSKANAAL-09,2018,256.687192375,
EEMSKANAAL-09,2019,0.0,-95206.7686644101
EEMSKANAAL-09,2020,0.0,-238347.17991324514
EEMSKANAAL-09,2021,0.0,
EEMSKANAAL-10,2003,79308.50969999998,11015.41504559499
EEMSKANAAL-10,2004,11745.279086645,-11088.430987319993
EEMSKANAAL-10,2005,58053.617062485006,-9180.235330589998
EEMSKANAAL-10,2006,135495.357617805,-3378.7239585999996
EEMSKANAAL-10,2007,12595.13021471,-1379.0798303499996
EEMSKANAAL-10,2008,28672.053803180002,-253.28192675500122
EEMSKANAAL-10,2009,46411.385237785005,-991.0740390299998
EEMSKANAAL-10,2010,127793.97070368999,
EEMSKANAAL-10,2011,56509.132889625005,-10648.919641039975
EEMSKANAAL-10,2012,85414.16361564,-403488.55614396
EEMSKANAAL-10,2013,108420.502090035,286379.90808813
EEMSKANAAL-10,2014,35138.987623615,34401.37628680497
EEMSKANAAL-10,2015,7098.559957025,-83361.333837835
EEMSKANAAL-10,2016,14993.03851274,-37166.988921979995
EEMSKANAAL-10,2017,400.233696085,-24742.992293144955
EEMSKANAAL-10,2018,2586.192691975,-74632.65698282502
EEMSKANAAL-10,2019,264.989373425,-11373.669454170013
EEMSKANAAL-10,2020,0.0,-10324.537498199963
EEMSKANAAL-10,2021,0.0,-33109.98099125504
EEMSKANAAL-11,2003,99069.17747999998,-1430.5966043749795
EEMSKANAAL-11,2004,14161.709582245001,-14011.963343080017
EEMSKANAAL-11,2005,58477.062053315,-31180.595256919987
EEMSKANAAL-11,2006,136198.77599472,-3565.9703161849975
EEMSKANAAL-11,2007,6164.040296145,-8347.715401060006
EEMSKANAAL-11,2008,6605.946299475001,-7821.758418904999
EEMSKANAAL-11,2009,9865.83091858,
EEMSKANAAL-11,2010,46603.27111154001,165932.55807191905
EEMSKANAAL-11,2011,67014.41635918002,-142117.13460471903
EEMSKANAAL-11,2012,202659.709045935,-120873.28418447502
EEMSKANAAL-11,2013,297711.1277627,58014.18433978501
EEMSKANAAL-11,2014,73150.07522216499,-92174.9703822
EEMSKANAAL-11,2015,45331.833752875,-3436.684153445
EEMSKANAAL-11,2016,3522.8896974150007,
EEMSKANAAL-11,2017,5415.6561673549995,11209.536293444997
EEMSKANAAL-11,2018,2411.365848685,
EEMSKANAAL-11,2019,0.0,
EEMSKANAAL-11,2020,0.0,114843.57992917502
EEMSKANAAL-11,2021,0.0,65736.96598501498
EEMSKANAAL-12,2003,78938.234535,-128557.107818755
EEMSKANAAL-12,2004,12184.81047631,-143427.74770879
EEMSKANAAL-12,2005,76333.285454325,90554.47958359001
EEMSKANAAL-12,2006,263514.85754443,-128243.28326523502
EEMSKANAAL-12,2007,158665.124578915,29863.264876095
EEMSKANAAL-12,2008,318237.26085517,44390.66179800501
EEMSKANAAL-12,2009,246952.085468305,-24647.717644920012
EEMSKANAAL-12,2010,415465.9218051801,-37207.40693528999
EEMSKANAAL-12,2011,288662.591185455,6845.332885849999
EEMSKANAAL-12,2012,314348.88636177004,9847.303446435002
EEMSKANAAL-12,2013,456904.74471323006,11140.721014039998
EEMSKANAAL-12,2014,420047.25624818495,4560.731953054994
EEMSKANAAL-12,2015,240272.98503324,-23164.07991434499
EEMSKANAAL-12,2016,226658.10751988503,1401.4820052899995
EEMSKANAAL-12,2017,100447.65600880001,-8988.32730362
EEMSKANAAL-12,2018,66027.64675834999,-4772.792180595003
EEMSKANAAL-12,2019,3886.656036865,
EEMSKANAAL-12,2020,0.0,130.4718872000003
EEMSKANAAL-12,2021,0.0,-3425.359640920001
EEMSKANAAL-13,2006,123162.35162737999,4596.264655
EEMSKANAAL-13,2007,264704.8839478,1423.2048149699995
EEMSKANAAL-13,2008,480404.43634059007,-1942.9825337699995
EEMSKANAAL-13,2009,364635.1326318051,-2240.57405527
EEMSKANAAL-13,2010,584319.5040669551,-47.977534199999354
EEMSKANAAL-13,2011,557602.760534235,119.57250541999929
EEMSKANAAL-13,2012,404480.52753065503,-1024.0661206549998
EEMSKANAAL-13,2013,606517.968590965,-644.6828195449998
EEMSKANAAL-13,2014,123276.505034445,845.869878855
EEMSKANAAL-13,2015,0.0,-557.5194127549998
EEMSKANAAL-13,2016,0.0,628.5763773249996
EEMSKANAAL-13,2017,0.0,-816.3090507249995
EEMSKANAAL-13,2018,0.0,-1897.2118817500004
EEMSKANAAL-13,2019,0.0,-0.2742779
EEMSKANAAL-13,2020,0.0,1618.4083964000001
EEMSKANAAL-13,2021,0.0,-1618.3953964000002
EERNEWOUDE-01,2003,4916.4018198799995,
EERNEWOUDE-01,2004,4578.901809014999,
EERNEWOUDE-01,2005,3333.5314,-10087.287114699982
EERNEWOUDE-01,2006,3832.5061949999995,-21252.003225329987
EERNEWOUDE-01,2007,3824.418161695,6015.323654020016
EERNEWOUDE-01,2008,3651.86466023,-12971.355100310022
EERNEWOUDE-01,2009,3061.836986835,627.4402338699947
EERNEWOUDE-01,2010,2828.3146729450004,-18999.680581704975
EERNEWOUDE-01,2011,2589.4365556000002,-35559.43665584501
EERNEWOUDE-01,2012,1140.1732303000001,0.0
EERNEWOUDE-01,2013,0.0,
EERNEWOUDE-01,2014,0.0,18949.464517875
EERNEWOUDE-01,2015,2699.77011545,-21004.624602915006
EERNEWOUDE-01,2016,2323.34901566,-28568.687956905
EERNEWOUDE-01,2017,2498.1547606500003,-6552.411473055
EERNEWOUDE-01,2018,2320.82354915,0.0
EERNEWOUDE-01,2019,2191.80744465,0.0
EERNEWOUDE-01,2020,2419.94125272,
EERNEWOUDE-01,2021,1217.518,-1552.728333585008
EERNEWOUDE-02,2012,6755.32753805,-1523.3004247449935
EERNEWOUDE-02,2013,63568.893072950006,4642.319079155008
EERNEWOUDE-02,2014,34466.615395149995,1398.974472335016
EERNEWOUDE-02,2015,36245.57130540001,-6762.096927605024
EERNEWOUDE-02,2016,13859.926883449998,-11441.286340924962
EERNEWOUDE-02,2017,8577.745946300001,-9083.225347190033
EERNEWOUDE-02,2018,7654.980148350001,-18523.970882115005
EERNEWOUDE-02,2019,5726.416192799999,-9232.933609415002
EERNEWOUDE-02,2020,3583.994593875,926.4263530000017
EERNEWOUDE-02,2021,1737.282,466.8389193550038
EESVEEN-01,2015,35665.52629265,-1029.0558686050035
EESVEEN-01,2016,7981.613479799999,1832.4643637950003
EESVEEN-01,2017,7015.153102550001,-2157.390842775002
EESVEEN-01,2018,2028.12683325,5887.6103695450065
EESVEEN-01,2019,0.0,-3178.3977099300064
EESVEEN-01,2020,0.0,-6637.4428966299965
EESVEEN-01,2021,0.0,-39.16064905500343
EESVEEN-02,2017,30037.09060505,
EESVEEN-02,2018,51077.07490385,91775.24726497498
EESVEEN-02,2019,160509.79008960002,-1849.0138703149569
EESVEEN-02,2020,123651.017793,-32627.663304105037
EESVEEN-02,2021,53248.265999999996,-32925.214738834984
ELEVELD-101,2003,71500.02887,-20268.030204165014
ELEVELD-101,2004,59073.347482490004,6271.013951720015
ELEVELD-101,2005,38964.769790405,-30026.959201390007
ELEVELD-101,2006,30399.395887225,-7473.504175814998
ELEVELD-101,2007,45126.547293875,-8670.309462975001
ELEVELD-101,2008,33082.084818995005,5273.188841690002
ELEVELD-101,2009,29051.12273962,8004.791017264997
ELEVELD-101,2010,25390.262819185,-12174.179648649999
ELEVELD-101,2011,26209.654331539998,
ELEVELD-101,2012,27223.537357700003,-51903.32547353493
ELEVELD-101,2013,21373.12012631,-28512.612895164988
ELEVELD-101,2014,23564.32837924,-37167.01002028008
ELEVELD-101,2015,16763.70912058,-6979.903117824957
ELEVELD-101,2016,16077.607173389999,-7105.166889670072
ELEVELD-101,2017,16977.767197805,-15631.703042209992
ELEVELD-101,2018,19790.449085365,-74097.02600140497
ELEVELD-101,2019,3701.32962458,-29082.826100114995
ELEVELD-101,2020,17577.62034951,4303.006724320003
ELEVELD-101,2021,10428.502,57725.96151840003
ELEVELD-102,2003,14022.985095,-76785.28171963002
ELEVELD-102,2004,12110.97697546,-19288.19033997001
ELEVELD-102,2005,8494.22199626,1858.8330191349814
ELEVELD-102,2006,5546.720916785001,6413.384225204994
ELEVELD-102,2007,536.740752,-5976.760181279984
ELEVELD-102,2008,6.8390139450000005,-27997.593897929997
ELEVELD-102,2009,0.0,-18761.141092075013
ELEVELD-102,2010,0.0,-7439.116555969995
ELEVELD-102,2011,3.36517885,
ELEVELD-102,2012,0.0,0.0
ELEVELD-102,2013,0.0,0.0
ELEVELD-102,2014,0.0,0.0
ELEVELD-102,2015,0.0,0.0
ELEVELD-102,2016,0.0,0.0
ELEVELD-102,2017,0.0,0.0
ELEVELD-102,2018,0.0,0.0
ELEVELD-102,2019,0.0,0.0
ELEVELD-102,2020,31.876366555,0.0
ELEVELD-102,2021,0.0,0.0
EMMEN-07,2003,0.0,0.0
EMMEN-08,2003,40498.18685,0.0
EMMEN-08,2004,131765.591704485,0.0
EMMEN-08,2005,112761.48153469502,0.0
EMMEN-08,2006,108680.14831898501,0.0
EMMEN-08,2007,94416.13097021,0.0
EMMEN-08,2008,93527.68577687,
EMMEN-08,2009,80684.17793524,-25200.00995384995
EMMEN-08,2010,70385.34660576,-17135.757597695017
EMMEN-08,2011,70942.34172576001,-13429.743095599988
EMMEN-08,2012,63501.997748055015,15554.475879804988
EMMEN-08,2013,58803.26919910501,-10380.31718374
EMMEN-08,2014,44522.36477101,-18072.16555642498
EMMEN-08,2015,55239.078524525,-19795.666694954998
EMMEN-08,2016,49340.458007124995,9826.81488730498
EMMEN-08,2017,49946.48241157999,-34360.25886484999
EMMEN-08,2018,768.2144209600001,-8181.6538465050035
EMMEN-09,2003,0.0,-7647.570425389997
EMMEN-09,2004,0.0,7286.781056070002
EMMEN-09,2005,0.0,2163.401748444994
EMMEN-09,2006,0.0,-3626.5118880349983
EMMEN-09,2007,0.0,-44679.961687605006
EMMEN-09,2008,0.0,5525.6785272800025
EMMEN-09,2009,0.0,22814.60134365501
EMMEN-11,2003,0.0,-24360.97551791001
EMMEN-11,2004,0.0,
EMMEN-11,2005,0.0,0.0
EMMEN-11,2006,0.0,0.0
EMMEN-11,2007,0.0,0.0
EMMEN-11,2008,0.0,0.0
EMMEN-11,2009,0.0,0.0
EMMEN-12,2003,0.0,0.0
EMMEN-12,2004,0.0,1861.0251325050008
EMMEN-12,2005,0.0,1732.6810088600005
EMMEN-12,2006,0.0,1180.0848844099978
EMMEN-12,2007,0.0,435.0627697250011
EMMEN-12,2008,0.0,-3409.4019417150002
EMMEN-12,2009,0.0,-1051.6574224800006
EMMEN-NIEUW AMSTERDAM-01,2003,38045.509475,2157.2178367150004
EMMEN-NIEUW AMSTERDAM-01,2004,35087.41388418,734.084755965001
EMMEN-NIEUW AMSTERDAM-01,2005,33139.005922565,-380.17659718999994
EMMEN-NIEUW AMSTERDAM-01,2006,35448.626274415,413.3019831049992
EMMEN-NIEUW AMSTERDAM-01,2007,31143.068765625,-1227.8524099000006
EMMEN-NIEUW AMSTERDAM-01,2008,30124.087335270004,
EMMEN-NIEUW AMSTERDAM-01,2009,24914.77781649,-30611.03398944001
EMMEN-NIEUW AMSTERDAM-01,2010,26296.577217710004,-31150.491147565044
EMMEN-NIEUW AMSTERDAM-01,2011,24484.104548079995,38324.64947823505
EMMEN-NIEUW AMSTERDAM-01,2012,17554.060932815002,-20449.18126287998
EMMEN-NIEUW AMSTERDAM-01,2013,13440.40828625,-53709.29986676501
EMMEN-NIEUW AMSTERDAM-01,2014,21686.331774214996,-60973.55426792501
EMMEN-NIEUW AMSTERDAM-01,2015,22579.583160295002,-16609.879305450013
EMMEN-NIEUW AMSTERDAM-01,2016,23998.229687550003,-11577.553931135
EMMEN-NIEUW AMSTERDAM-01,2017,23949.947282914996,-24988.397169594995
EMMEN-NIEUW AMSTERDAM-01,2018,533.6182036,-998.8694758800048
EMMEN-NIEUW AMSTERDAM-01,2019,0.237355875,-12324.870485945
EMMEN-NIEUW AMSTERDAM-01,2020,0.0,-17179.18317367
EMMEN-NIEUW AMSTERDAM-01,2021,0.0,17147.055737345
ENGWIERUM-01,2003,272573.15736,-20166.521008289998
ENGWIERUM-01,2004,203514.15538374006,-8601.329626040002
ENGWIERUM-01,2005,108055.34748244501,1.393542715
ENGWIERUM-01,2006,121742.223999465,-1.393542715
ENGWIERUM-01,2007,50422.05075256,0.0
ENGWIERUM-01,2008,40859.945686205,
ENGWIERUM-01,2009,67869.64122425501,0.0
ENGWIERUM-01,2010,54006.218352495,0.0
ENGWIERUM-01,2011,1379.51445533,0.0
ENGWIERUM-01,2012,0.0,0.0
ENGWIERUM-01,2013,83694.022381385,0.0
ENGWIERUM-01,2014,26471.494783690003,0.0
ENGWIERUM-01,2015,20462.8824989,
ENGWIERUM-01,2016,52127.82087977,611.6587054699994
ENGWIERUM-01,2017,36913.67956743501,-3160.020035714999
ENGWIERUM-01,2018,19509.995712955002,-597.0818900000013
ENGWIERUM-01,2019,4992.055049105,-1059.0133447749977
ENGWIERUM-01,2020,9132.856988110001,-2581.256744690003
ENGWIERUM-01,2021,5758.3369999999995,16.582208885
ENGWIERUM-02,2003,40307.247235,-1398.2529104749992
ENGWIERUM-02,2004,0.0,10422.21418788
ENGWIERUM-02,2005,0.0,-26603.157669925
ENGWIERUM-02,2006,0.0,41320.52473994999
ENGWIERUM-02,2007,0.0,-10672.669997349993
ENGWIERUM-02,2008,0.0,121534.14518046001
ENGWIERUM-02,2009,0.0,46624.568790474994
ENGWIERUM-02,2010,0.0,-100037.26137143502
ENGWIERUM-02,2011,0.0,-91111.40929885999
ENGWIERUM-02,2012,0.0,-11273.998975140003
ENGWIERUM-02,2013,0.0,0.0
ENGWIERUM-02,2014,0.0,0.0
ENGWIERUM-02,2015,0.0,
ENGWIERUM-02,2016,0.0,-25979.391705000002
ENGWIERUM-02,2017,0.0,-3074.09615405
ENGWIERUM-02,2018,0.0,5608.7193262499995
ENGWIERUM-02,2019,0.0,-6062.8496846
ENGWIERUM-02,2020,0.0,0.0
ENGWIERUM-02,2021,0.0,1902.492
ENGWIERUM-03,2014,0.0,
ENGWIERUM-03,2015,197123.78623909,5922.745565099995
ENGWIERUM-03,2016,105688.97586834,
ENGWIERUM-03,2017,35506.163448345,151380.93966866002
ENGWIERUM-03,2018,20658.417323639995,-129692.64364271502
ENGWIERUM-03,2019,4030.98845225,-81820.263369915
ENGWIERUM-03,2020,17456.358925174998,2.07185306
ENGWIERUM-03,2021,63.023,-2.07185306
F02-A-02,2003,80217.225085065,0.0
F02-A-02,2004,59686.70460110999,161087.112366735
