FIELD,YEAR,PRODUCTION,YOY_DELTA
L08-P,2009,62210.743811115004,-4169.511450729995
L08-P,2010,53603.937066395,-8606.806744720001
L08-P,2011,43418.53758212,-10185.399484275003
L08-P,2012,35435.03369464,-7983.503887480001
L08-P,2013,35064.387199560006,-370.64649507999275
L08-P,2014,34693.584577060006,-370.8026224999994
L08-P,2015,31678.649111125003,-3014.935465935003
L08-P,2016,24756.292661465002,-6922.356449660001
L08-P,2017,22602.442113430006,-2153.850548034996
L08-P,2018,21215.862892344998,-1386.5792210850086
L08-P,2019,8951.665842625,-12264.197049719998
L08-P,2020,17545.921208674998,8594.255366049998
L08-P,2021,13265.998000000001,-4279.923208674996
L09-FA,2009,102733.18315696501,
L09-FA,2010,133511.94757649,30778.76441952499
L09-FA,2011,47607.484786810004,-85904.46278968
L09-FA,2012,139879.26155381498,92271.77676700498
L09-FA,2013,114027.16222220499,-25852.099331609992
L09-FA,2014,105982.958525625,-8044.2036965799925
L09-FA,2015,70991.84255722,-34991.11596840499
L09-FA,2016,37515.725887425004,-33476.116669795
L09-FA,2017,109485.151845655,71969.42595822999
L09-FA,2018,71836.60794007,-37648.543905585
L09-FA,2019,52997.392588845,-18839.215351224993
L09-FA,2020,49518.447485585006,-3478.9451032599973
L09-FA,2021,29839.598,-19678.849485585004
L09-FB,2009,125058.05392576498,
L09-FB,2010,77939.456836725,-47118.59708903998
L09-FB,2011,14322.258151009999,-63617.198685715004
L09-FB,2012,53004.07547537001,38681.81732436001
L09-FB,2013,36825.27030603,-16178.805169340012
L09-FB,2014,22443.09509285,-14382.175213179999
L09-FB,2015,19721.588453825003,-2721.506639024996
L09-FB,2016,19250.754571364996,-470.83388246000686
L09-FB,2017,17423.47827954,-1827.2762918249973
L09-FB,2018,16226.482052765,-1196.996226774998
L09-FB,2019,13499.864350565,-2726.617702200001
L09-FB,2020,9859.661775659999,-3640.202574905001
L09-FB,2021,3846.964,-6012.697775659999
L09-FC,2003,212855.47412499998,
L09-FC,2004,105172.724730385,-107682.74939461498
L09-FC,2005,40957.998980540004,-64214.725749845
L09-FC,2006,37540.109192735006,-3417.8897878049975
L09-FC,2007,11357.33936997,-26182.769822765007
L09-FC,2008,5933.7323082600005,-5423.607061709999
L09-FC,2009,1864.0042124650001,-4069.7280957950006
L09-FC,2010,984.249408895,-879.7548035700001
L09-FC,2011,0.12447997,-984.124928925
L09-FC,2012,0.01476881,-0.10971116
L09-FC,2013,3.362014105,3.347245295
L09-FC,2014,5.016120825,1.6541067199999997
L09-FC,2015,0.0,-5.016120825
L09-FC,2016,7.600662575,7.600662575
L09-FC,2017,0.0,-7.600662575
L09-FC,2018,0.0,0.0
L09-FC,2019,0.0,0.0
L09-FC,2020,0.0,0.0
L09-FC,2021,0.0,0.0
L09-FD,2003,1014840.8889799999,
L09-FD,2004,1811500.4072202498,796659.5182402498
L09-FD,2005,1635138.4895991902,-176361.91762105958
L09-FD,2006,1591237.1807164701,-43901.30888272007
L09-FD,2007,1161641.0343221352,-429596.14639433497
L09-FD,2008,913978.6977924601,-247662.33652967506
L09-FD,2009,714752.0492669449,-199226.64852551522
L09-FD,2010,484829.38385450497,-229922.6654124399
L09-FD,2011,348966.9685624501,-135862.41529205488
L09-FD,2012,254522.46143365497,-94444.50712879511
L09-FD,2013,56719.947103225,-197802.51433042996
L09-FD,2014,76932.05520832501,20212.108105100007
L09-FD,2015,80043.37192832002,3111.316719995011
L09-FD,2016,43150.708377515,-36892.66355080502
L09-FD,2017,83510.697142855,40359.98876534
L09-FD,2018,99187.98833679,15677.291193935002
L09-FD,2019,90172.87252166001,-9015.11581512999
L09-FD,2020,70641.265820015,-19531.60670164501
L09-FD,2021,43166.308,-27474.957820015006
L09-FE,2009,28414.939370229997,
L09-FE,2010,0.0,-28414.939370229997
L09-FE,2011,5367.073111945,5367.073111945
L09-FE,2012,40059.202961220006,34692.12984927501
L09-FE,2013,31348.849979760005,-8710.35298146
L09-FE,2014,1350.482139615,-29998.367840145005
L09-FE,2015,0.0,-1350.482139615
L09-FE,2016,12833.03253568,12833.03253568
L09-FE,2017,10515.9201775,-2317.1123581800002
L09-FE,2018,0.0,-10515.9201775
L09-FE,2019,0.0,0.0
L09-FE,2020,0.0,0.0
L09-FE,2021,0.0,0.0
L09-FF,2003,285451.55968,
L09-FF,2004,225177.540646875,-60274.01903312502
L09-FF,2005,104097.7252037,-121079.81544317499
L09-FF,2006,107993.80690609,3896.0817023900017
L09-FF,2007,88764.705520015,-19229.101386074995
L09-FF,2008,50651.506369125,-38113.19915089
L09-FF,2009,32708.273578915003,-17943.23279021
L09-FF,2010,17951.479060765,-14756.794518150004
L09-FF,2011,5365.333557110001,-12586.145503655
L09-FF,2012,841.9508696299999,-4523.382687480001
L09-FF,2013,1720.25200033,878.3011307000002
L09-FF,2014,1161.79476814,-558.45723219
L09-FF,2015,1701.1401052750002,539.3453371350001
L09-FF,2016,88.786920975,-1612.3531843000003
L09-FF,2017,8.060605515,-80.72631546
L09-FF,2018,0.0,-8.060605515
L09-FF,2019,0.0,0.0
L09-FF,2020,0.0,0.0
L09-FF,2021,0.0,0.0
L09-FI,2003,234925.35084,
L09-FI,2004,76086.39842230002,-158838.95241769997
L09-FI,2005,45492.368607745,-30594.02981455502
L09-FI,2006,100077.62980373998,54585.261195994986
L09-FI,2007,80733.922452065,-19343.70735167498
L09-FI,2008,57470.64044095,-23263.282011115
L09-FI,2009,21107.582197085,-36363.058243865
L09-FI,2010,41917.944202750004,20810.362005665003
L09-FI,2011,6120.45437309,-35797.48982966
L09-FI,2012,176.09274129000002,-5944.3616318
L09-FI,2013,0.0,-176.09274129000002
L09-FI,2014,0.0,0.0
L09-FI,2015,0.0,0.0
L09-FI,2016,0.0,0.0
L09-FI,2017,0.0,0.0
L09-FI,2018,0.0,0.0
L09-FI,2019,0.0,0.0
L09-FI,2020,38700.097946395006,38700.097946395006
L09-FI,2021,44465.443,5765.345053604993
L09-FK,2009,64154.10927903,
L09-FK,2010,380827.08204204496,316672.97276301496
L09-FK,2011,226088.59266866496,-154738.48937338
L09-FK,2012,276591.468898695,50502.87623003006
L09-FK,2013,234499.562882955,-42091.90601574001
L09-FK,2014,217275.48252688503,-17224.080356069986
L09-FK,2015,185353.87594211,-31921.60658477503
L09-FK,2016,231526.711141115,46172.835199005
L09-FK,2017,220646.364247375,-10880.346893740003
L09-FK,2018,160587.14384180505,-60059.22040556994
L09-FK,2019,114741.57492325001,-45845.56891855504
L09-FK,2020,107097.24730657,-7644.327616680006
L09-FK,2021,69276.512,-37820.73530657
L09-FL,2009,253847.23882486002,
L09-FL,2010,172110.746255095,-81736.49256976502
L09-FL,2011,17817.18943618,-154293.556818915
L09-FL,2012,7852.5446295500005,-9964.64480663
L09-FL,2013,100113.979009895,92261.434380345
L09-FL,2014,68991.34605765001,-31122.632952244996
L09-FL,2015,6578.385590185,-62412.960467465
L09-FL,2016,4679.958446355,-1898.4271438300002
L09-FL,2017,1447.574406385,-3232.3840399700002
L09-FL,2018,4129.54705087,2681.9726444850003
L09-FL,2019,1410.7736966100001,-2718.77335426
L09-FL,2020,106.71625631500001,-1304.057440295
L09-FL,2021,32.012,-74.70425631500001
L09-FM,2015,1244.184684555,
L09-FM,2016,2043.07708863,798.8924040749998
L09-FM,2017,7089.454985660001,5046.377897030001
L09-FM,2018,0.0,-7089.454985660001
L09-FM,2019,0.0,0.0
L09-FM,2020,0.0,0.0
L09-FM,2021,0.0,0.0
L10-CDA,2003,235878.99400000006,
L10-CDA,2004,474786.8314652951,238907.83746529504
L10-CDA,2005,392663.92986052023,-82122.90160477487
L10-CDA,2006,311098.71329015493,-81565.2165703653
L10-CDA,2007,274936.21865083504,-36162.49463931989
L10-CDA,2008,297953.44490294525,23017.22625211021
L10-CDA,2009,246212.1216710452,-51741.32323190005
L10-CDA,2010,224507.39006940013,-21704.731601645064
L10-CDA,2011,167076.88386962493,-57430.506199775205
L10-CDA,2012,155121.876076915,-11955.00779270992
L10-CDA,2013,94398.91897707002,-60722.95709984499
L10-CDA,2014,99881.29007885497,5482.371101784956
L10-CDA,2015,60330.603618809975,-39550.686460045
L10-CDA,2016,56627.78445425001,-3702.8191645599654
L10-CDA,2017,85636.02173437504,29008.23728012503
L10-CDA,2018,131076.74170372004,45440.719969344995
L10-CDA,2019,93791.65188274503,-37285.089820975
L10-CDA,2020,77266.85252696002,-16524.799355785013
L10-CDA,2021,51862.74700000002,-25404.105526960004
L10-G,2003,15085.284499999998,
L10-G,2004,14209.294688065002,-875.9898119349964
L10-G,2005,12971.244334235002,-1238.05035383
L10-G,2006,11358.96393907,-1612.2803951650021
L10-G,2007,12757.07443602,1398.110496950001
L10-G,2008,10488.63374611,-2268.4406899100013
L10-G,2009,11967.182566725,1478.5488206150003
L10-G,2010,13679.803311945003,1712.6207452200033
L10-G,2011,10588.80636468,-3090.9969472650027
L10-G,2012,8147.023096885001,-2441.783267794999
L10-G,2013,2179.495531685,-5967.527565200001
L10-G,2014,1458.6995399749999,-720.7959917100002
L10-G,2015,0.7975157399999999,-1457.9020242349998
L10-G,2016,0.0,-0.7975157399999999
L10-G,2017,0.0,0.0
L10-M,2003,544547.123,
L10-M,2004,776905.1134906048,232357.99049060477
L10-M,2005,426965.3656100551,-349939.7478805497
L10-M,2006,422907.26267756004,-4058.102932495065
L10-M,2007,443569.7815107201,20662.51883316005
L10-M,2008,422383.9288402951,-21185.852670424967
L10-M,2009,360986.365202015,-61397.563638280146
L10-M,2010,306083.2739402451,-54903.09126176988
L10-M,2011,221203.41527787,-84879.8586623751
L10-M,2012,181180.475019775,-40022.94025809498
L10-M,2013,133634.35147377002,-47546.123546004994
L10-M,2014,95989.44807985002,-37644.90339392
L10-M,2015,79426.94711688001,-16562.500962970007
L10-M,2016,77606.92442059501,-1820.0226962849993
L10-M,2017,71029.66125996999,-6577.263160625022
L10-M,2018,73002.650850915,1972.9895909450133
L10-M,2019,58327.76098828,-14674.889862634998
L10-M,2020,12609.66694341,-45718.09404487
L10-M,2021,1300.7490000000003,-11308.91794341
L10-N,2015,104126.47269236499,
L10-N,2016,73284.78259309,-30841.690099274987
L10-N,2017,35345.220341370004,-37939.562251719995
L10-N,2018,17607.650614815,-17737.569726555004
L10-N,2019,23353.550032750005,5745.899417935005
L10-N,2020,15558.839008244999,-7794.711024505006
L10-N,2021,5128.516,-10430.323008244999
L10-S2,2003,33440.805499999995,
L10-S2,2004,30319.371090239998,-3121.434409759997
L10-S2,2005,27226.246379420005,-3093.124710819993
L10-S2,2006,16542.763503320002,-10683.482876100003
L10-S2,2007,4981.32339881,-11561.440104510002
L10-S2,2008,72.82500211000001,-4908.4983967
L10-S2,2009,0.0,-72.82500211000001
L10-S2,2010,0.0,0.0
L10-S2,2011,0.0,0.0
L10-S3,2003,26478.366499999996,
L10-S3,2004,20579.76286124,-5898.603638759996
L10-S3,2005,2611.103454785,-17968.659406455
L10-S4,2003,21203.791500000003,
L10-S4,2004,19209.51055961,-1994.2809403900028
L10-S4,2005,15275.377018255002,-3934.1335413549987
L10-S4,2006,8457.995160245002,-6817.38185801
L10-S4,2007,2492.024649585,-5965.970510660001
L10-S4,2008,722.6083356800001,-1769.4163139050002
L10-S4,2009,0.0,-722.6083356800001
L10-S4,2010,0.0,0.0
L10-S4,2011,0.0,0.0
L11-Gillian,2015,11641.983919675,
L11-Gillian,2016,17102.20813595,5460.224216275001
L11-Gillian,2017,88370.551299075,71268.343163125
L11-Gillian,2018,88801.06211057502,430.51081150001846
L11-Gillian,2019,77203.54496798,-11597.517142595025
L11-Gillian,2020,33644.259571645,-43559.28539633499
L11-Gillian,2021,31997.488,-1646.7715716450002
L11b-A,2003,37894.39184633499,
L11b-A,2004,32675.516358335,-5218.875487999991
L11b-A,2005,29801.24114867,-2874.275209665
L11b-A,2006,25603.58562065501,-4197.655528014991
L11b-A,2007,23817.441519595,-1786.1441010600101
L11b-A,2008,18007.224989025002,-5810.216530569996
L11b-A,2009,9875.286121725,-8131.938867300003
L12b-C,2003,46619.85859500001,
L12b-C,2004,50619.20803657,3999.3494415699897
L12b-C,2005,37467.879162685,-13151.328873885002
L12b-C,2006,38839.721221219996,1371.8420585349959
L12b-C,2007,24576.753512870004,-14262.967708349992
L12b-C,2008,34880.297147655,10303.543634784997
L12b-C,2009,33355.480810055,-1524.8163376000011
L12b-C,2010,31207.307814550004,-2148.172995504996
L12b-C,2011,18181.226888784997,-13026.080925765007
L12b-C,2012,15306.549756505,-2874.6771322799977
L12b-C,2013,29710.40030819,14403.850551685002
L12b-C,2014,22621.658445070003,-7088.741863119998
L12b-C,2015,21516.63287274,-1105.0255723300033
L12b-C,2016,16454.664386925,-5061.968485814999
L12b-C,2017,14001.688470980002,-2452.9759159449986
L12b-C,2018,7976.91488839,-6024.773582590002
L12b-C,2019,2706.3844325,-5270.53045589
L12b-C,2020,10047.90502792,7341.52059542
L12b-C,2021,4618.103000000001,-5429.802027919999
L13-FB,2003,0.0,
L13-FB,2004,0.0,0.0
L13-FB,2005,0.0,0.0
L13-FB,2006,0.0,0.0
L13-FB,2007,0.0,0.0
L13-FB,2008,0.0,0.0
L13-FB,2009,0.0,0.0
L13-FB,2010,0.0,0.0
L13-FB,2011,0.0,0.0
L13-FB,2012,0.0,0.0
L13-FC,2003,152050.17352500002,
L13-FC,2004,241428.61804286507,89378.44451786505
L13-FC,2005,185924.42144528503,-55504.19659758004
L13-FC,2006,86650.53876445,-99273.88268083503
L13-FC,2007,72461.72841585499,-14188.810348595012
L13-FC,2008,45506.046635635,-26955.681780219988
L13-FC,2009,50318.20597487501,4812.15933924001
L13-FC,2010,51944.804731335,1626.5987564599927
L13-FC,2011,92651.68436087,40706.879629535
L13-FC,2012,71230.66898373001,-21421.015377139993
L13-FC,2013,30670.297004310007,-40560.37197942
L13-FC,2014,40741.36902054502,10071.072016235012
L13-FC,2015,38443.283109305004,-2298.085911240014
L13-FC,2016,26729.50167473,-11713.781434575005
L13-FC,2017,60406.13553281,33676.63385808001
L13-FC,2018,38471.93249087501,-21934.20304193499
L13-FC,2019,36143.17914567,-2328.753345205012
L13-FC,2020,52274.50259086001,16131.323445190006
L13-FC,2021,40888.354999999996,-11386.147590860011
L13-FD,2003,39101.47939,
L13-FD,2004,30566.93432278,-8534.545067220002
L13-FD,2005,23860.990520625,-6705.943802154998
L13-FD,2006,22580.285733685,-1280.7047869400012
L13-FD,2007,15459.759281615003,-7120.526452069997
L13-FD,2008,16744.15099648,1284.3917148649962
L13-FD,2009,11255.119161384999,-5489.031835095
L13-FD,2010,16163.150230740004,4908.0310693550055
L13-FD,2011,0.0,-16163.150230740004
L13-FD,2012,26798.897148175,26798.897148175
L13-FD,2013,25623.603687695002,-1175.2934604799993
L13-FD,2014,19348.494555945,-6275.109131750003
L13-FD,2015,16453.913287445,-2894.5812684999983
L13-FD,2016,3549.5748272550004,-12904.33846019
L13-FD,2017,26.546935975,-3523.0278912800004
L13-FD,2018,84.36366238000001,57.81672640500001
L13-FD,2019,284.25212132499996,199.88845894499997
L13-FD,2020,97.203032845,-187.04908847999997
L13-FD,2021,0.0,-97.203032845
L13-FE,2003,114122.81453000002,
L13-FE,2004,45370.680997749994,-68752.13353225002
L13-FE,2005,9794.144169755,-35576.53682799499
L13-FE,2006,129721.16854431502,119927.02437456002
L13-FE,2007,141674.984283075,11953.815738759979
L13-FE,2008,109426.72748820999,-32248.25679486501
L13-FE,2009,76361.50232074501,-33065.225167464974
L13-FE,2010,8148.62551277,-68212.87680797502
L13-FE,2011,21155.42575708,13006.800244310001
L13-FE,2012,28958.35140469,7802.925647610002
L13-FE,2013,1365.189764545,-27593.161640145
L13-FE,2014,0.0,-1365.189764545
L13-FE,2015,26683.85128302,26683.85128302
L13-FE,2016,74153.05148214003,47469.20019912002
L13-FE,2017,68909.49520279998,-5243.556279340046
L13-FE,2018,53183.70429173999,-15725.790911059994
L13-FE,2019,34834.119298445,-18349.584993294986
L13-FE,2020,64069.784648504996,29235.665350059993
L13-FE,2021,35712.547000000006,-28357.23764850499
L13-FF,2003,0.0,
L13-FF,2004,7320.801009905,7320.801009905
L13-FF,2005,0.0,-7320.801009905
L13-FF,2006,12668.245318445,12668.245318445
L13-FF,2007,18644.853591965002,5976.608273520002
L13-FF,2008,6019.25848697,-12625.595104995002
L13-FF,2009,723.514507665,-5295.743979305001
L13-FF,2010,59450.7053468,58727.190839135
L13-FF,2011,78205.53910209,18754.833755289997
L13-FF,2012,55137.99656922501,-23067.542532864987
L13-FF,2013,70324.57717227,15186.58060304499
L13-FF,2014,50648.46715901,-19676.110013260004
L13-FF,2015,70882.59766965,20234.130510640003
L13-FF,2016,28254.608113955004,-42627.98955569499
L13-FF,2017,53226.34184621001,24971.733732255005
L13-FF,2018,69195.59553520501,15969.253688994999
L13-FF,2019,65656.636317595,-3538.9592176100123
L13-FF,2020,48573.204613730006,-17083.43170386499
L13-FF,2021,40950.886000000006,-7622.31861373
L13-FG,2003,120651.683465,
L13-FG,2004,48014.991066905,-72636.692398095
L13-FG,2005,9693.201463235,-38321.78960367
L13-FG,2006,124213.32757477001,114520.126111535
L13-FG,2007,135981.454010485,11768.126435714992
L13-FG,2008,133127.02280688498,-2854.431203600019
L13-FG,2009,106613.128879515,-26513.89392736998
L13-FG,2010,94915.073062845,-11698.055816670007
L13-FG,2011,76900.65882809501,-18014.414234749987
L13-FG,2012,11004.71926241,-65895.93956568501
L13-FG,2013,0.0,-11004.71926241
L13-FG,2014,0.0,0.0
L13-FG,2015,4200.29387043,4200.29387043
L13-FG,2016,0.0,-4200.29387043
L13-FG,2017,0.0,0.0
L13-FG,2018,0.0,0.0
L13-FG,2019,8775.02771028,8775.02771028
L13-FG,2020,25999.72413671,17224.69642643
L13-FG,2021,14240.466999999999,-11759.25713671
L13-FH,2003,26849.696580000003,
L13-FH,2004,22448.075346565,-4401.621233435002
L13-FH,2005,13142.435940435002,-9305.63940613
L13-FH,2006,0.0,-13142.435940435002
L13-FH,2007,0.0,0.0
L13-FH,2008,0.0,0.0
L13-FH,2009,0.0,0.0
L13-FH,2010,0.0,0.0
L13-FH,2011,0.0,0.0
L13-FH,2012,0.0,0.0
L13-FI,2018,140689.50589820495,
L13-FI,2019,208808.23576209013,68118.72986388518
L13-FI,2020,121357.01862246999,-87451.21713962014
L13-FI,2021,63605.279999999984,-57751.73862247
L15b-A,2003,228241.40939999997,
L15b-A,2004,253130.62346129498,24889.214061295002
L15b-A,2005,190639.88938545497,-62490.73407584001
L15b-A,2006,153184.63228074505,-37455.25710470992
L15b-A,2007,138807.08076000997,-14377.551520735084
L15b-A,2008,122383.01418266,-16424.066577349964
L15b-A,2009,120525.98612309003,-1857.0280595699733
L15b-A,2010,119495.67807037999,-1030.3080527100392
L15b-A,2011,59122.58458519999,-60373.09348518
L15b-A,2012,84724.26397445,25601.679389250014
L15b-A,2013,106178.400517845,21454.136543394998
L15b-A,2014,84382.82385605999,-21795.576661785017
L15b-A,2015,83773.651585245,-609.17227081499
L15b-A,2016,73315.98381404502,-10457.66777119998
L15b-A,2017,67318.55257334,-5997.4312407050165
L15b-A,2018,52748.945337535006,-14569.607235804993
L15b-A,2019,55048.768693779995,2299.8233562449896
L15b-A,2020,51751.10229394998,-3297.6663998300137
L15b-A,2021,32306.345999999994,-19444.756293949988
Langezwaag,2013,50230.65330445,
Langezwaag,2014,80628.15561925,30397.502314799996
Langezwaag,2015,86455.30353557001,5827.147916320013
Langezwaag,2016,60247.59868695,-26207.704848620015
Langezwaag,2017,42053.657962585006,-18193.94072436499
Langezwaag,2018,2073.1822529,-39980.47570968501
Langezwaag,2019,16425.77553965,14352.59328675
Langezwaag,2020,10574.156760075,-5851.618779574999
Langezwaag,2021,10673.447,99.2902399249997
Lauwersoog,2005,0.0,
Lauwersoog,2006,0.0,0.0
Lauwersoog,2007,0.0,0.0
Lauwersoog,2008,133812.700678245,133812.700678245
Lauwersoog,2009,602592.7416969549,468780.04101870995
Lauwersoog,2010,505574.076346505,-97018.66535044991
Lauwersoog,2011,526683.1480835702,21109.071737065155
Lauwersoog,2012,461103.3939711751,-65579.75411239511
Lauwersoog,2013,395263.42819539004,-65839.96577578504
Lauwersoog,2014,331170.4733938251,-64092.95480156492
Lauwersoog,2015,251278.61046763504,-79891.86292619008
Lauwersoog,2016,252532.071019785,1253.4605521499761
Lauwersoog,2017,276350.7699980601,23818.69897827506
Lauwersoog,2018,233301.02226062,-43049.74773744008
Lauwersoog,2019,204695.59688884,-28605.425371780002
Lauwersoog,2020,168476.01024971998,-36219.58663912001
Lauwersoog,2021,135814.46899999998,-32661.54124972
Leens,2003,232961.09911000004,
Leens,2004,208544.451101595,-24416.648008405027
Leens,2005,191478.08897734497,-17066.362124250038
Leens,2006,338687.37993748504,147209.29096014006
Leens,2007,189068.317105225,-149619.06283226004
